Loaded fvecs: 40 vectors of dimension 1024 from ./quantile_partitions/ytb_video_containment/ytb_video_containment_Q5_query.fvecs
Loaded label sets: 40
Loaded label sets: 1000000
Loaded fvecs: 1000000 vectors of dimension 1024 from /root/work/data/filterbenchmark/ytb_video/ytb_video_base.fvecs
Rebuilding two-tier inverted index for 160018 labelsets...
Found 3862 unique labels
Two-tier index configuration:
  Tier 1 (dense): 3862 labels (freq >= 2)
  Tier 2 (sparse): 0 labels
  Tier 1 memory: 0.0719641 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 40
Example: first query has 10
184630,385669,111515,284023,244351,28395,2945,310749,36652,365197,
ef,recall,qps,dist_comp,hops
1700,0.8275,60.7616,23622.7,1701.05
1400,0.815,69.8287,20934.6,1400.88
1100,0.7925,84.1387,17735.5,1100.9
1000,0.7825,90.5696,16544.2,1001.12
900,0.7475,98.7633,15282.4,901.1
800,0.725,108.86,13954.8,801.175
700,0.72,122.146,12585.6,701.775
600,0.695,138.668,11109.7,603.025
500,0.6525,162.674,9524.48,503.3
400,0.615,198.802,7875.07,405.075
300,0.5725,257.762,6142.68,306.85
250,0.5625,305.494,5214.1,256.8
200,0.5175,373.532,4285.02,207.975
180,0.5075,408.026,3955.3,190.7
160,0.47,436.795,3555.68,169.8
140,0.4475,528.32,3112.32,147.825
120,0.44,600.354,2748.03,129.45
100,0.415,704.734,2362.03,110.475
90,0.4025,779.911,2145.6,99.825
80,0.3725,885.761,1902.15,87.075
70,0.3525,982.022,1726.33,78.7
60,0.3375,1120.93,1520.25,69.05
55,0.335,1207.76,1406.62,63.725
50,0.325,1290.49,1321.83,59.65
45,0.3,1430.41,1193.9,53.45
40,0.2875,1563.97,1085.92,48.475
35,0.2775,1758.11,974.375,43.1
30,0.275,1874.64,916.5,40.425
25,0.275,1874.63,916.5,40.425
20,0.275,1868,916.5,40.425
15,0.275,1854.81,916.5,40.425
10,0.275,1859.15,916.5,40.425
