Loaded fvecs: 1000 vectors of dimension 128 from /root/work/data/filterbenchmark/ytb_audio/ytb_audio_query_and.fvecs
Loaded label sets: 1000
Loaded label sets: 5000000
Loaded fvecs: 5000000 vectors of dimension 128 from /root/work/data/filterbenchmark/ytb_audio/ytb_audio_base.fvecs
Rebuilding two-tier inverted index for 498335 labelsets...
Found 3862 unique labels
Two-tier index configuration:
  Tier 1 (dense): 1683 labels (freq >= 202)
  Tier 2 (sparse): 2179 labels
  Tier 1 memory: 0.0976437 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 1000
Example: first query has 10
3444340,4222350,2597462,1672995,3070603,1670387,3673399,3415431,1333262,1287160,
ef,recall,qps,dist_comp,hops
20000,0.9819,19.9584,118560,17982.7
15000,0.9802,25.683,97182.3,13695.6
10000,0.9757,37.4807,71933.6,9318.28
5000,0.9627,69.6536,41285.6,4777.87
2500,0.9416,132.792,22724.7,2430.53
2000,0.9301,164.085,18612.8,1952.2
1700,0.9233,191.594,16084.6,1664.68
1400,0.9143,231.086,13508.8,1375.51
1100,0.9014,290.187,10876.6,1085.48
1000,0.8962,318.211,9987,988.692
900,0.8912,352.069,9084.11,891.857
800,0.8847,393.646,8169.79,794.552
700,0.8775,448.007,7252.53,697.702
600,0.8681,516.957,6311.07,599.744
500,0.8552,615.336,5378.52,502.907
400,0.8399,754.833,4426.94,405.631
300,0.8181,986.36,3452.64,308.361
250,0.8016,1166.83,2951.75,259.252
200,0.7845,1416.29,2446.26,210.564
180,0.7751,1561.05,2240.71,191.107
160,0.7639,1736.77,2019.43,170.636
140,0.7519,1943.55,1814.35,151.449
120,0.7354,2224.49,1599.61,131.745
100,0.7154,2587.77,1378.71,111.874
90,0.7044,2800.31,1265.45,101.841
80,0.6896,3124.28,1148.76,91.595
70,0.6732,3472.9,1034.9,81.67
60,0.656,3905.74,921.659,71.804
55,0.6471,4157.9,866.686,66.942
50,0.633,4456.89,810.153,61.827
45,0.6179,4805.72,750.47,56.674
40,0.6012,5212.72,691.397,51.611
35,0.5827,5723.7,630.075,46.397
30,0.5719,6046.89,594.137,43.352
25,0.5719,6042.43,594.126,43.345
20,0.5719,6042.33,594.115,43.34
15,0.5719,6051.23,594.107,43.335
10,0.5719,6050.92,594.077,43.33
