Loaded fvecs: 1000 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_query.fvecs
Loaded label sets: 1000
Loaded label sets: 1000448
Loaded fvecs: 1000448 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_base.fvecs
Rebuilding two-tier inverted index for 62066 labelsets...
Found 30 unique labels
Two-tier index configuration:
  Tier 1 (dense): 30 labels (freq >= 5515)
  Tier 2 (sparse): 0 labels
  Tier 1 memory: 0.000216812 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 1000
Example: first query has 10
436495,809376,314848,539868,195130,364374,79053,281421,376137,704064,
ef,recall,qps,dist_comp,hops
3000,0.9997,474.547,3690.5,1624.46
2500,0.9996,531.138,3348.38,1424.05
2000,0.9996,615.243,2966.09,1202.7
1700,0.9996,684.879,2710.43,1057.12
1400,0.9995,780.513,2427.37,904.034
1100,0.9994,1013.76,2110.52,741.739
1000,0.9993,1112.21,1995.02,685.502
900,0.9995,1198.47,1873.52,628.117
800,0.9994,1301.52,1745.4,568.567
700,0.9993,1427.19,1610.07,507.602
600,0.9993,1594.28,1465,445.577
500,0.9989,1816.56,1307.35,380.982
400,0.9986,2134.32,1135.15,314.528
300,0.9986,2627.01,943.851,244.507
250,0.9985,3001.65,838.197,208.558
200,0.9979,3529.7,723.935,171.69
180,0.9977,3791.71,675.343,156.547
160,0.9973,4149.5,624.351,141.093
140,0.9962,4579.75,572.031,125.492
120,0.9953,5085.66,516.047,109.534
100,0.9949,5839.61,457.079,93.201
90,0.9936,6295.44,427.127,84.901
80,0.992,6834.5,395.677,76.426
70,0.99,7503.06,362.565,67.825
60,0.9882,8349.53,328.17,59.11
55,0.9867,8852.38,310.709,54.779
50,0.9844,9454.61,292.1,50.327
45,0.9818,10180.7,273.193,45.88
40,0.9789,10957,253.948,41.438
35,0.9743,12002.7,233.967,36.956
30,0.97,13183.6,213.388,32.495
25,0.9593,14855.5,191.03,27.918
20,0.9432,16955.7,168.326,23.385
15,0.9205,20121.6,143.985,18.782
10,0.876,24998.9,117.832,14.18
