Loaded fvecs: 1000 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_query.fvecs
Loaded label sets: 1000
Loaded label sets: 1000448
Loaded fvecs: 1000448 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_base.fvecs
Rebuilding two-tier inverted index for 62066 labelsets...
Found 30 unique labels
Two-tier index configuration:
  Tier 1 (dense): 30 labels (freq >= 5515)
  Tier 2 (sparse): 0 labels
  Tier 1 memory: 0.000216812 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 1000
Example: first query has 10
436495,809376,314848,539868,195130,364374,79053,281421,376137,704064,
ef,recall,qps,dist_comp,hops
3000,0.9995,481.266,3690.36,1624.44
2500,0.9994,588.176,3348.35,1424.04
2000,0.9996,683.786,2966.22,1202.7
1700,0.9997,760.942,2710.24,1057.12
1400,0.9996,869.879,2427.17,904.017
1100,0.9995,1025.55,2110.36,741.737
1000,0.9995,1091.37,1994.83,685.501
900,0.9994,1075.39,1873.33,628.118
800,0.9993,1183.88,1745.32,568.57
700,0.9992,1322.5,1610.22,507.602
600,0.9991,1555.57,1465.18,445.59
500,0.9991,1792.12,1307.31,380.98
400,0.9987,2104.29,1135.1,314.526
300,0.9987,2588.79,943.983,244.512
250,0.9984,2954.17,838.318,208.567
200,0.9977,3476.86,724.055,171.684
180,0.9975,3751.74,675.401,156.541
160,0.9977,4092.24,624.395,141.088
140,0.996,4502.97,572.133,125.504
120,0.9949,5006.27,516.11,109.536
100,0.9946,5668.61,456.98,93.184
90,0.9931,6199.53,426.99,84.878
80,0.9917,6720.59,395.641,76.419
70,0.9893,7374.26,362.471,67.812
60,0.9881,8194.23,328.234,59.11
55,0.9863,8718.52,310.61,54.765
50,0.9836,9290.15,292.134,50.321
45,0.9816,9981.52,273.231,45.875
40,0.9788,10761.8,254.078,41.444
35,0.9744,11554.1,234.046,36.964
30,0.9699,12994.7,213.466,32.507
25,0.9587,14626.5,190.943,27.911
20,0.942,16760.6,168.211,23.376
15,0.9192,19901.7,143.854,18.769
10,0.8754,24644.2,117.75,14.174
