Loaded fvecs: 1000 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_query.fvecs
Loaded label sets: 1000
Loaded label sets: 1000448
Loaded fvecs: 1000448 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_base.fvecs
Rebuilding two-tier inverted index for 62066 labelsets...
Found 30 unique labels
Two-tier index configuration:
  Tier 1 (dense): 30 labels (freq >= 5515)
  Tier 2 (sparse): 0 labels
  Tier 1 memory: 0.000216812 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 1000
Example: first query has 10
387223,256019,153229,216997,177328,974198,359903,768297,308241,435667,
ef,recall,qps,dist_comp,hops
3000,0.9925,57.9237,34114.2,3000.78
2500,0.9921,63.9721,29070.5,2500.58
2000,0.9909,79.0358,23853.5,2000.41
1700,0.9896,99.6148,20652.2,1701.28
1400,0.9882,129.592,17353.9,1401.12
1100,0.9864,163.512,13958.4,1101.16
1000,0.9858,179.767,12803.2,1001.3
900,0.9846,198.552,11632.9,901.432
800,0.9836,223.162,10447.1,801.566
700,0.9817,253.976,9250.22,701.833
600,0.9789,262.158,8035.92,602.47
500,0.9771,303.544,6795.76,502.575
400,0.9723,378.993,5535.09,402.916
300,0.965,576.046,4254.61,303.859
250,0.9605,693.292,3604.4,254.495
200,0.9538,850.414,2944,205.187
180,0.9513,941.752,2677.39,185.564
160,0.9463,1051.83,2405.82,165.67
140,0.9411,1185.92,2135.83,146.095
120,0.932,1363.58,1864.48,126.605
100,0.9223,1611.27,1587.88,106.913
90,0.9146,1769.79,1450.03,97.179
80,0.906,1964,1309.94,87.376
70,0.8957,2202.38,1170.18,77.665
60,0.8837,2500.41,1034.54,68.122
55,0.8736,2679.66,966.4,63.259
50,0.8663,2891.95,898.281,58.441
45,0.8559,3136.08,831.744,53.756
40,0.8411,3436.81,761.502,48.838
35,0.8226,3808.75,690.591,43.915
30,0.81,4068.54,648.117,40.996
25,0.81,4070.35,648.117,40.996
20,0.81,4065.34,648.117,40.996
15,0.81,4017.15,648.117,40.996
10,0.81,4056.53,648.117,40.996
