Loaded fvecs: 1000 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_query.fvecs
Loaded label sets: 1000
Loaded label sets: 1000448
Loaded fvecs: 1000448 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_base.fvecs
Rebuilding two-tier inverted index for 62066 labelsets...
Found 30 unique labels
Two-tier index configuration:
  Tier 1 (dense): 30 labels (freq >= 5515)
  Tier 2 (sparse): 0 labels
  Tier 1 memory: 0.000216812 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 1000
Example: first query has 10
387223,256019,153229,216997,177328,974198,359903,768297,308241,435667,
ef,recall,qps,dist_comp,hops
3000,0.9947,61.0565,33009.9,3000.56
2500,0.9941,72.6082,28136.3,2500.55
2000,0.9923,89.868,23093.5,2000.4
1700,0.9911,104.994,19997.5,1701.07
1400,0.9902,126.435,16808.5,1400.79
1100,0.9886,159.295,13530.1,1101.08
1000,0.9882,174.582,12412.7,1001.11
900,0.9868,193.815,11281.5,901.263
800,0.9863,217.064,10137.7,801.413
700,0.9857,247.521,8980.38,701.677
600,0.9839,287.4,7807.03,602.167
500,0.9811,341.409,6605.62,502.209
400,0.9783,414.946,5388.63,402.744
300,0.9736,555.659,4148.81,303.691
250,0.9704,662.297,3515.73,254.068
200,0.9668,816.492,2878.8,204.92
180,0.9638,901.703,2618.24,185.155
160,0.9591,1001.35,2356.15,165.415
140,0.9538,1134.45,2095.57,146.036
120,0.9459,1303.52,1830.72,126.486
100,0.9382,1525.14,1563.78,106.972
90,0.933,1671.86,1427.96,97.159
80,0.9272,1859,1293.84,87.521
70,0.917,2082.92,1158.85,77.951
60,0.9059,2365.87,1023.88,68.278
55,0.9013,2529.67,957.701,63.433
50,0.8942,2725.96,890.493,58.593
45,0.8835,2982.5,819.694,53.516
40,0.8726,3244.53,751.35,48.663
35,0.859,3610.27,682.545,43.79
30,0.8512,3850.94,641.304,40.883
25,0.8512,3848.87,641.304,40.883
20,0.8512,3858.74,641.304,40.883
15,0.8512,3856.25,641.304,40.883
10,0.8512,3851.57,641.304,40.883
