Loaded fvecs: 1000 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_query.fvecs
Loaded label sets: 1000
Loaded label sets: 1000448
Loaded fvecs: 1000448 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_base.fvecs
Rebuilding two-tier inverted index for 62066 labelsets...
Found 30 unique labels
Two-tier index configuration:
  Tier 1 (dense): 30 labels (freq >= 5515)
  Tier 2 (sparse): 0 labels
  Tier 1 memory: 0.000216812 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 1000
Example: first query has 10
387223,256019,153229,216997,177328,974198,359903,768297,308241,435667,
ef,recall,qps,dist_comp,hops
3000,0.995,49.714,37893.4,3000.53
2500,0.9943,59.1108,32243.8,2500.62
2000,0.9932,73.1516,26398,2000.41
1700,0.9923,95.0456,22810.9,1701.26
1400,0.992,105.558,19116.6,1400.97
1100,0.9895,153.661,15325.7,1101.2
1000,0.9888,168.935,14035.7,1001.27
900,0.9869,186.766,12732.5,901.356
800,0.9857,194.358,11417.1,801.604
700,0.984,208.633,10085,701.718
600,0.982,242.718,8739.23,602.312
500,0.9794,290.258,7367.8,502.442
400,0.9747,361.662,5981.29,403.033
300,0.9666,476.803,4572.94,303.883
250,0.9623,568.837,3861.11,254.508
200,0.9561,704.132,3141.44,205.188
180,0.9506,778.123,2848.7,185.389
160,0.9466,870.719,2556.4,165.666
140,0.942,985.521,2263.15,146.022
120,0.9347,1135.94,1968.77,126.438
100,0.9235,1338.6,1674.85,107.007
90,0.9171,1463.23,1525.37,97.18
80,0.9078,1635.67,1375.08,87.381
70,0.8983,1839.69,1226.69,77.75
60,0.885,2089.91,1081.36,68.192
55,0.8735,2236.3,1007.15,63.239
50,0.8651,2421.92,936.781,58.559
45,0.8535,2636.18,863.011,53.67
40,0.8412,2881.16,789.306,48.803
35,0.8214,3213.73,714.251,43.876
30,0.8083,3428.28,669.588,40.953
25,0.8083,3432.4,669.588,40.953
20,0.8083,3433.97,669.588,40.953
15,0.8083,3416.54,669.588,40.953
10,0.8083,3432.43,669.588,40.953
