Loaded fvecs: 200 vectors of dimension 192 from ./quantile_partitions/yfcc_equality/yfcc_equality_Q1_query.fvecs
Loaded label sets: 200
Loaded label sets: 1000000
Loaded fvecs: 1000000 vectors of dimension 192 from /root/work/data/filterbenchmark/yfcc/yfcc_base.fvecs
Rebuilding two-tier inverted index for 636322 labelsets...
Found 65521 unique labels
Two-tier index configuration:
  Tier 1 (dense): 1318 labels (freq >= 685)
  Tier 2 (sparse): 64203 labels
  Tier 1 memory: 0.0976389 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 200
Example: first query has 10
889743,350980,413023,544642,996741,646346,835577,456006,862085,296015,
ef,recall,qps,dist_comp,hops
1700,0.998,31634.2,57,57
1400,0.998,33075.4,57,57
1100,0.998,46490.9,57,57
1000,0.998,52247.1,57,57
900,0.998,54801.6,57,57
800,0.998,54896.1,57,57
700,0.998,55165.4,57,57
600,0.998,55204,57,57
500,0.998,55722.7,57,57
400,0.998,56167.2,57,57
300,0.998,55681.3,57,57
250,0.998,55623.4,57,57
200,0.998,55952.4,57,57
180,0.998,56339,57,57
160,0.998,55750.1,57,57
140,0.998,55982.8,57,56.795
120,0.998,56790.5,56.985,54.5
100,0.998,58262.1,56.845,50.63
90,0.998,60640,56.69,48.175
80,0.9985,60938.5,56.375,45.59
70,0.999,63121.8,55.91,42.745
60,0.9985,66153.7,55.17,39.57
55,0.999,67705.4,54.65,37.745
50,0.998,69346.6,54.12,35.66
45,0.999,70462.7,53.44,33.405
40,0.999,73464.2,52.58,30.965
35,0.9975,77388,51.315,28.395
30,0.999,84092.4,49.645,25.6
25,0.9975,87418,47.755,22.475
20,0.996,91632,44.965,18.955
15,0.9895,104523,41.435,15.105
10,0.9795,119019,36.57,10.775
