Loaded fvecs: 1000 vectors of dimension 128 from /root/work/data/filterbenchmark/ytb_audio/ytb_audio_query_and.fvecs
Loaded label sets: 1000
Loaded label sets: 5000000
Loaded fvecs: 5000000 vectors of dimension 128 from /root/work/data/filterbenchmark/ytb_audio/ytb_audio_base.fvecs
Rebuilding two-tier inverted index for 498335 labelsets...
Found 3862 unique labels
Two-tier index configuration:
  Tier 1 (dense): 1683 labels (freq >= 202)
  Tier 2 (sparse): 2179 labels
  Tier 1 memory: 0.0976437 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 1000
Example: first query has 10
714191,1479182,825720,1726770,218575,3618129,1244426,345959,4265657,3328714,
ef,recall,qps,dist_comp,hops
1700,0.9746,1119.38,2339.23,1025.86
1400,0.9738,1286.42,2103.29,877.392
1100,0.9706,1529.87,1837.75,720.657
1000,0.9701,1644.37,1739.05,666.072
900,0.9682,1768.54,1635.17,610.49
800,0.9678,1939.26,1524.16,553.928
700,0.9655,2143.5,1404.83,495.398
600,0.9632,2403.36,1278.05,434.809
500,0.9589,2747.24,1141.31,372.522
400,0.9525,3232.14,994.09,307.76
300,0.9456,3965.15,833.61,240.349
250,0.94,4523.8,744.853,205.471
200,0.9345,5247.22,657.248,172.158
180,0.9318,5647.54,617.818,157.359
160,0.927,5973.78,577.102,142.354
140,0.9192,6712.57,531.699,126.649
120,0.9079,7471.42,483.593,110.729
100,0.8986,8480.28,434.012,94.701
90,0.8941,9086.54,408.433,86.516
80,0.8846,9839.08,379.381,78.028
70,0.8765,10780.7,350.694,69.583
60,0.8668,11932.4,321.738,61.427
55,0.8613,12686.2,305.48,57.083
50,0.8533,13440.6,288.565,52.627
45,0.8476,14301.8,272.067,48.281
40,0.837,15428.2,253.824,43.712
35,0.8255,16884.7,233.695,39.011
30,0.8156,18529.9,214.923,34.567
25,0.7974,20633.8,193.251,29.753
20,0.766,23706.6,170.647,24.888
15,0.732,27919.3,146.699,20.081
10,0.6756,35018.8,116.819,14.743
