Loaded fvecs: 1000 vectors of dimension 128 from /root/work/data/filterbenchmark/ytb_audio/ytb_audio_query_and.fvecs
Loaded label sets: 1000
Loaded label sets: 5000000
Loaded fvecs: 5000000 vectors of dimension 128 from /root/work/data/filterbenchmark/ytb_audio/ytb_audio_base.fvecs
Rebuilding two-tier inverted index for 498335 labelsets...
Found 3862 unique labels
Two-tier index configuration:
  Tier 1 (dense): 1683 labels (freq >= 202)
  Tier 2 (sparse): 2179 labels
  Tier 1 memory: 0.0976437 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 1000
Example: first query has 10
714191,1479182,825720,1726770,218575,3618129,1244426,345959,4265657,3328714,
ef,recall,qps,dist_comp,hops
1700,0.9739,1250.4,2340.71,1026.24
1400,0.9729,1442.34,2104.93,877.784
1100,0.9708,1715.12,1840.02,721.07
1000,0.9701,1839.67,1741.38,666.547
900,0.9689,1990.37,1637.39,610.931
800,0.968,2172.38,1526.45,554.423
700,0.9662,2404.86,1406.82,495.851
600,0.9636,2698.04,1279.48,435.266
500,0.9605,3080.46,1143.08,372.933
400,0.9533,3640.86,994.577,308.003
300,0.946,4479.87,834.567,240.618
250,0.9404,5096.79,746.279,205.901
200,0.9346,5964.74,652.095,170.238
180,0.9305,6412.98,612.981,155.712
160,0.9256,6927.76,572.105,140.911
140,0.9183,7611.73,529.012,125.843
120,0.91,8471.62,483.38,110.475
100,0.9003,9526.72,437.141,95.489
90,0.8918,10254.6,409.503,86.987
80,0.8824,11200,379.416,78.335
70,0.8743,12233.4,350.138,69.8
60,0.8643,13549.6,319.642,61.188
55,0.8583,14385.6,303.3,56.794
50,0.8516,15286.8,287.186,52.492
45,0.8458,16292.8,270.403,48.131
40,0.8391,17428.9,253.885,43.76
35,0.8281,19061.1,234.511,39.088
30,0.8068,21270.1,209.621,34.14
25,0.787,23820.5,188.835,29.389
20,0.7627,27109.6,167.168,24.636
15,0.7291,32125.3,143.798,19.88
10,0.6818,39424.6,117.022,14.808
