Loaded fvecs: 1000 vectors of dimension 128 from /root/work/data/filterbenchmark/ytb_audio/ytb_audio_query_and.fvecs
Loaded label sets: 1000
Loaded label sets: 5000000
Loaded fvecs: 5000000 vectors of dimension 128 from /root/work/data/filterbenchmark/ytb_audio/ytb_audio_base.fvecs
Rebuilding two-tier inverted index for 498335 labelsets...
Found 3862 unique labels
Two-tier index configuration:
  Tier 1 (dense): 1683 labels (freq >= 202)
  Tier 2 (sparse): 2179 labels
  Tier 1 memory: 0.0976437 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 1000
Example: first query has 10
714191,1479182,825720,1726770,218575,3618129,1244426,345959,4265657,3328714,
ef,recall,qps,dist_comp,hops
1700,0.9739,1212.11,2341.18,1026.25
1400,0.9725,1390.4,2105.25,877.82
1100,0.9701,1657.07,1840.42,721.105
1000,0.9693,1773.48,1741.77,666.57
900,0.9685,1900.72,1637.17,610.898
800,0.9679,2093.62,1525.86,554.352
700,0.965,2311.68,1406.74,495.862
600,0.9619,2593.49,1279.8,435.302
500,0.959,2894.75,1143.03,372.987
400,0.9511,3496.41,994.812,307.949
300,0.9445,4294.31,834.434,240.645
250,0.9397,4886.94,747.015,206.229
200,0.9343,5707.88,653.617,170.684
180,0.9298,6128.57,614.469,155.925
160,0.9247,6629.9,577.015,142.65
140,0.9179,7255.56,533.471,127.307
120,0.9088,8100.51,486.36,111.46
100,0.8973,9136.77,434.283,95.015
90,0.892,9854.92,409.335,86.93
80,0.8851,10627.6,381.775,78.62
70,0.8758,11660.2,351.452,69.991
60,0.8655,12905.4,321.864,61.413
55,0.8561,13705,304.555,56.825
50,0.8473,14609.6,286.603,52.254
45,0.8415,15555.1,270.109,47.924
40,0.8321,16791.9,252.582,43.427
35,0.8156,18592.1,228.764,38.491
30,0.8035,20306.9,209.419,34.006
25,0.7846,22823.2,188.371,29.279
20,0.7599,26055.6,166.353,24.515
15,0.7257,30517.7,143.474,19.789
10,0.6784,37677.4,117.258,14.781
