Loaded fvecs: 1000 vectors of dimension 128 from /root/work/data/filterbenchmark/ytb_audio/ytb_audio_query_and.fvecs
Loaded label sets: 1000
Loaded label sets: 5000000
Loaded fvecs: 5000000 vectors of dimension 128 from /root/work/data/filterbenchmark/ytb_audio/ytb_audio_base.fvecs
Rebuilding two-tier inverted index for 498335 labelsets...
Found 3862 unique labels
Two-tier index configuration:
  Tier 1 (dense): 1683 labels (freq >= 202)
  Tier 2 (sparse): 2179 labels
  Tier 1 memory: 0.0976437 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 1000
Example: first query has 10
3449742,4216491,1464914,1240200,3682961,1664400,1247207,2004980,3409268,3451470,
ef,recall,qps,dist_comp,hops
1700,0.9735,243.639,6770.83,1264.66
1400,0.9709,283.988,5911.01,1069.95
1100,0.9682,343.824,4974.57,868.238
1000,0.9674,371.933,4641.55,798.871
900,0.9657,403.609,4301.6,728.049
800,0.9641,447.292,3946.59,655.798
700,0.9614,560.469,3577.77,582.225
600,0.9578,644.351,3194.2,507.588
500,0.954,661.768,2793.05,431.495
400,0.9472,797.734,2367.25,352.364
300,0.9412,1009.44,1912.35,270.926
250,0.9366,1179.42,1675.49,229.526
200,0.9298,1414.37,1422.22,187.27
180,0.9268,1535.7,1319.25,170.402
160,0.9205,1693.23,1209.38,152.937
140,0.9146,1883.6,1092.16,135.163
120,0.9103,2141.69,973.072,117.466
100,0.9015,2473.29,852.019,99.679
90,0.8953,2685.64,791.542,90.81
80,0.8899,2949.99,723.973,81.504
70,0.8817,3260.39,660.903,72.538
60,0.8706,3651.41,593.363,63.272
55,0.8645,3899,558.045,58.432
50,0.8533,4082.47,525.579,53.884
45,0.8446,4444.86,490.759,49.262
40,0.8342,4805.96,454.969,44.614
35,0.8167,5235.92,413.889,39.569
30,0.8091,5581.83,391.375,36.548
25,0.8088,5606.77,391.051,36.19
20,0.8082,5620.26,390.776,35.879
15,0.8076,5630,390.587,35.613
10,0.8066,5656.55,390.414,35.416
