Loaded fvecs: 1000 vectors of dimension 128 from /root/work/data/filterbenchmark/ytb_audio/ytb_audio_query_and.fvecs
Loaded label sets: 1000
Loaded label sets: 5000000
Loaded fvecs: 5000000 vectors of dimension 128 from /root/work/data/filterbenchmark/ytb_audio/ytb_audio_base.fvecs
Rebuilding two-tier inverted index for 498335 labelsets...
Found 3862 unique labels
Two-tier index configuration:
  Tier 1 (dense): 1683 labels (freq >= 202)
  Tier 2 (sparse): 2179 labels
  Tier 1 memory: 0.0976437 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 1000
Example: first query has 10
3444340,4222350,2597462,1672995,3070603,1670387,3673399,3415431,1333262,1287160,
ef,recall,qps,dist_comp,hops
1700,0.9208,177.409,15860.1,1665.12
1400,0.9143,213.598,13339.7,1375.69
1100,0.9036,268.748,10756.2,1085.55
1000,0.8996,294.506,9880.12,988.473
900,0.895,324.917,8997.3,891.741
800,0.8884,363.848,8097.06,794.493
700,0.8807,412.633,7191.68,697.574
600,0.8737,443.886,6279.42,600.379
500,0.8634,504.991,5354.43,503.223
400,0.8525,620.057,4402.77,405.657
300,0.8358,803.785,3440.16,308.483
250,0.8216,953.062,2944.3,259.597
200,0.8018,1158.88,2433.59,210.434
180,0.7922,1278.35,2229.55,190.935
160,0.783,1417.06,2016.54,170.864
140,0.7737,1563.48,1812.86,151.703
120,0.7563,1805.39,1593.73,131.682
100,0.734,2089.96,1373.69,111.713
90,0.7213,2298.68,1262.9,101.709
80,0.7098,2408.7,1153.6,92.022
70,0.6945,2815.78,1037.16,81.921
60,0.6738,3170.33,925.016,71.967
55,0.6612,3378.26,870.55,67.127
50,0.6501,3604.44,813.994,62.206
45,0.6315,3890.82,755.781,57.096
40,0.6171,4216.71,696.752,51.986
35,0.595,4595.16,635.02,46.716
30,0.578,4833.3,595.847,43.409
25,0.578,4928.79,595.839,43.404
20,0.578,4918.62,595.828,43.399
15,0.578,4904.69,595.824,43.395
10,0.578,4918.46,595.797,43.39
