Loaded fvecs: 1000 vectors of dimension 128 from /root/work/data/filterbenchmark/ytb_audio/ytb_audio_query_and.fvecs
Loaded label sets: 1000
Loaded label sets: 5000000
Loaded fvecs: 5000000 vectors of dimension 128 from /root/work/data/filterbenchmark/ytb_audio/ytb_audio_base.fvecs
Rebuilding two-tier inverted index for 498335 labelsets...
Found 3862 unique labels
Two-tier index configuration:
  Tier 1 (dense): 1683 labels (freq >= 202)
  Tier 2 (sparse): 2179 labels
  Tier 1 memory: 0.0976437 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 1000
Example: first query has 10
3449742,4216491,1464914,1240200,3682961,1664400,1247207,2004980,3409268,3451470,
ef,recall,qps,dist_comp,hops
1700,0.9645,282.913,6633.99,1265.23
1400,0.9598,331.962,5782.7,1070.61
1100,0.9552,402.937,4862.83,868.82
1000,0.953,435.728,4538.14,799.549
900,0.9519,473.906,4206.41,728.697
800,0.9496,523.607,3859.16,656.513
700,0.9448,582.027,3500.35,582.804
600,0.9393,662.238,3123.03,507.92
500,0.9325,765.819,2731.82,431.495
400,0.9254,925.565,2318.81,352.704
300,0.9149,1172.48,1877.59,271.5
250,0.9068,1359.9,1647.35,230.128
200,0.8981,1634.5,1398.84,187.692
180,0.8939,1780.24,1295.81,170.453
160,0.89,1954.47,1193.14,153.406
140,0.8845,2172.42,1086.09,136.006
120,0.8728,2466.08,968.014,118.079
100,0.8628,2837.05,849.053,100.337
90,0.857,2725.4,791.163,91.491
80,0.8511,2980.44,724.232,82.114
70,0.8437,3288.6,660.868,73.044
60,0.8305,3681.29,594.001,63.784
55,0.8241,3910.85,560.171,59.079
50,0.8155,4176.71,526.56,54.396
45,0.8076,4478.45,491.892,49.716
40,0.7961,4822.35,456.049,44.968
35,0.7842,5238.18,420.692,40.297
30,0.7716,5580.43,394.759,37.009
25,0.7716,5588.53,394.465,36.645
20,0.7712,5618.41,394.181,36.333
15,0.7707,5632.67,393.964,36.067
10,0.77,5353.57,393.782,35.869
