Loaded fvecs: 1000 vectors of dimension 128 from /root/work/data/filterbenchmark/ytb_audio/ytb_audio_query_and.fvecs
Loaded label sets: 1000
Loaded label sets: 5000000
Loaded fvecs: 5000000 vectors of dimension 128 from /root/work/data/filterbenchmark/ytb_audio/ytb_audio_base.fvecs
Rebuilding two-tier inverted index for 498335 labelsets...
Found 3862 unique labels
Two-tier index configuration:
  Tier 1 (dense): 1683 labels (freq >= 202)
  Tier 2 (sparse): 2179 labels
  Tier 1 memory: 0.0976437 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 1000
Example: first query has 10
3444340,4222350,2597462,1672995,3070603,1670387,3673399,3415431,1333262,1287160,
ef,recall,qps,dist_comp,hops
1700,0.8887,163.224,15574.5,1665.48
1400,0.8787,196.835,13084.1,1376.2
1100,0.8649,247.144,10532.3,1085.74
1000,0.8583,273.226,9668.48,988.726
900,0.8529,316.726,8798.13,891.86
800,0.8452,355.394,7915.53,794.558
700,0.8377,403.589,7023.15,697.2
600,0.8269,455.794,6120.12,599.701
500,0.8164,522.305,5209.88,502.52
400,0.8016,644.52,4299.51,405.879
300,0.7832,839.944,3352.97,308.032
250,0.77,992.379,2869.88,259.291
200,0.7516,1210.64,2372.49,210.227
180,0.7438,1327.01,2175.54,190.883
160,0.7307,1458.07,1976.57,171.543
140,0.7152,1643.43,1779.11,152.297
120,0.6998,1875,1569.61,132.597
100,0.679,2184.89,1355.13,112.564
90,0.6667,2374.65,1250.18,102.935
80,0.6526,2613.91,1135.92,92.83
70,0.6358,2914.27,1019.89,82.489
60,0.6195,3236.66,907.634,72.426
55,0.6095,3485.66,854.308,67.537
50,0.5967,3741.81,799.793,62.552
45,0.5843,3999.36,745.228,57.63
40,0.567,4326.84,688.192,52.594
35,0.549,4740.71,629.929,47.46
30,0.5303,5069.65,588.473,43.905
25,0.5303,5053.67,588.458,43.897
20,0.5303,5057.18,588.452,43.892
15,0.5303,5072.5,588.443,43.887
10,0.5303,5056.33,588.407,43.882
