Loaded fvecs: 40 vectors of dimension 1024 from ./quantile_partitions/ytb_video_overlap/ytb_video_overlap_Q4_query.fvecs
Loaded label sets: 40
Loaded label sets: 1000000
Loaded fvecs: 1000000 vectors of dimension 1024 from /root/work/data/filterbenchmark/ytb_video/ytb_video_base.fvecs
Rebuilding two-tier inverted index for 160018 labelsets...
Found 3862 unique labels
Two-tier index configuration:
  Tier 1 (dense): 3862 labels (freq >= 2)
  Tier 2 (sparse): 0 labels
  Tier 1 memory: 0.0719641 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 40
Example: first query has 10
375757,903194,377903,393537,593681,568108,607055,606029,392934,432318,
ef,recall,qps,dist_comp,hops
1700,0.74,46.2418,33146.3,1701.42
1400,0.705,55.2992,28050.6,1401.4
1100,0.6725,69.5753,22560.7,1101.88
1000,0.6625,76.4917,20644.8,1001.95
900,0.6525,84.526,18719.9,901.975
800,0.6375,94.9232,16759.9,802.35
700,0.62,108.06,14780.5,703
600,0.5925,125.595,12784,602.7
500,0.5525,150.338,10754.6,502.825
400,0.51,185.376,8711.9,404.3
300,0.4725,248.175,6617.4,304.975
250,0.4025,298.2,5555.95,254.775
200,0.38,368.812,4529.82,206.875
180,0.365,406.912,4134.2,188.6
160,0.35,458.215,3672.88,167.425
140,0.3075,515.28,3295.05,149.875
120,0.285,603.652,2828.03,128.55
100,0.2675,702.62,2439.4,110.65
90,0.2575,784.986,2185.57,98.9
80,0.245,889.506,1938.75,87.675
70,0.235,992.513,1752.9,78.95
60,0.2275,1144.35,1524.17,68.5
55,0.2275,1227.28,1430.92,64.175
50,0.2225,1342.06,1313.17,58.525
45,0.22,1441.15,1230.47,54.7
40,0.2175,1623.95,1094.67,48.475
35,0.215,1781.79,1005.4,44.25
30,0.205,1965.85,911.725,40
25,0.205,1975.03,911.725,40
20,0.205,1975.21,911.725,40
15,0.205,1971.46,911.725,40
10,0.205,1963.34,911.725,40
