Loaded fvecs: 40 vectors of dimension 1024 from ./quantile_partitions/ytb_video_overlap/ytb_video_overlap_Q1_query.fvecs
Loaded label sets: 40
Loaded label sets: 1000000
Loaded fvecs: 1000000 vectors of dimension 1024 from /root/work/data/filterbenchmark/ytb_video/ytb_video_base.fvecs
Rebuilding two-tier inverted index for 160018 labelsets...
Found 3862 unique labels
Two-tier index configuration:
  Tier 1 (dense): 3862 labels (freq >= 2)
  Tier 2 (sparse): 0 labels
  Tier 1 memory: 0.0719641 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 40
Example: first query has 10
502746,582623,387407,974165,899153,905738,382402,746855,598707,392651,
ef,recall,qps,dist_comp,hops
1700,0.9825,402.096,2274.97,1134.25
1400,0.9825,432.093,2233.78,984.325
1100,0.9775,474.295,2178.7,824.525
1000,0.975,497.73,2155.72,766.55
900,0.975,525.935,2124.9,706.25
800,0.975,539.901,2085.22,643.575
700,0.975,566.387,2037.47,578.55
600,0.9725,609.601,1980.53,511.9
500,0.97,663.481,1907.08,441.825
400,0.9625,729.287,1799.45,370.65
300,0.955,837.074,1659.45,289.85
250,0.9425,900.894,1570.2,245.275
200,0.9175,982.729,1473.33,199.675
180,0.9175,1040.64,1416.22,179.8
160,0.9075,1108.4,1357.33,160.6
140,0.9,1200.29,1284.3,140.825
120,0.8875,1332.87,1183.7,120.8
100,0.8725,1505.63,1074.08,100.7
90,0.865,1607.26,1016.92,91.1
80,0.8525,1728.29,949.525,81.15
70,0.845,1824.76,881.85,71.4
60,0.83,2002.86,812.8,61.875
55,0.825,2098.86,774.475,57.375
50,0.815,2246.85,727.875,51.9
45,0.8025,2405.1,684.45,47.3
40,0.785,2580.28,637.75,42.75
35,0.7775,2817.48,593.275,38.075
30,0.775,2998.27,561.25,35.15
25,0.775,2999.15,561.25,35.15
20,0.775,3002.1,561.25,35.15
15,0.775,3013.37,561.25,35.15
10,0.775,3002.53,561.25,35.15
