Loaded fvecs: 2000 vectors of dimension 128 from ./quantile_partitions/sift1m_containment/sift1m_containment_Q1_query.fvecs
Loaded label sets: 2000
Loaded label sets: 1000000
Loaded fvecs: 1000000 vectors of dimension 128 from /root/work/data/vecs/sift1m/sift_base.fvecs
Rebuilding two-tier inverted index for 2385 labelsets...
Found 12 unique labels
Two-tier index configuration:
  Tier 1 (dense): 12 labels (freq >= 891)
  Tier 2 (sparse): 0 labels
  Tier 1 memory: 3.39746e-06 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!

========== MinHash Configuration ==========
Hash functions: 512
Bits per hash:  2 bits
Signature size: 128 bytes per labelset
LSH bands:      64 bands × 8 hashes/band
Bucket space:   2^16 = 65536 buckets per band
Est. memory:    73.2422 MB for 600K labelsets
===========================================

Loaded ground truth: 2000
Example: first query has 10
391254,8410,139312,745558,951344,168273,527672,268709,742221,351913,
ef,recall,qps,dist_comp,hops
1700,0.9997,430.668,2335.89,1343.33
1400,0.99965,501.906,2193.99,1144.97
1100,0.9996,603.104,2026.23,933.662
1000,0.99955,651.372,1961.26,860.003
900,0.9994,708.886,1890.3,784.003
800,0.9994,774.777,1811.73,706.352
700,0.9993,867.442,1723.12,626.764
600,0.99905,983.6,1621.03,544.658
500,0.9986,1134.69,1502.88,460.131
400,0.9976,1375.73,1361.37,373.423
300,0.99635,1743.61,1186.05,284.361
250,0.99445,2028.41,1081.21,238.946
200,0.99195,2413.2,959.793,192.774
180,0.9904,2653.08,905.457,174.123
160,0.98795,2923.91,847.495,155.432
140,0.98465,3241.25,784.503,136.627
120,0.9795,3699.98,715.573,117.764
100,0.9724,4288.27,640.893,98.72
90,0.9679,4677.46,600.402,89.1595
80,0.9615,5137.28,557.619,79.593
70,0.95415,5717.23,512.672,70.029
60,0.9441,6490,464.627,60.4355
55,0.9382,6937.35,439.882,55.7105
50,0.92935,7455.84,414.191,50.957
45,0.9185,8146.37,387.313,46.183
40,0.9054,8909.2,359.477,41.4515
35,0.89145,9804.28,330.776,36.762
30,0.87995,10561.8,312.644,33.793
25,0.87935,10632.5,312.408,33.5335
20,0.87865,10633,312.276,33.3275
15,0.87755,10678.3,312.168,33.168
10,0.8768,10702.4,312.106,33.0785
