1700,0.64086,35.2831,74695.6
1400,0.64075,38.7556,68706.7
1100,0.64051,44.0542,61700.3
1000,0.64045,46.3029,59080.4
900,0.64035,48.5736,56269.9
800,0.64016,40.7814,53251.7
700,0.63996,55.3652,49971.3
600,0.63969,60.442,46403.9
500,0.63938,66.8212,42448.8
400,0.63882,74.8581,37999.4
300,0.63795,86.7694,32902.4
250,0.63729,95.0263,30029.5
200,0.63622,105.865,26817.7
180,0.6358,110.959,25425.1
160,0.63508,107.86,23960.3
140,0.63415,80.0685,22411.5
120,0.63293,129.916,20742.6
100,0.63117,143.084,18956.5
90,0.63026,150.469,18012.6
80,0.62919,158.554,17030.9
70,0.62738,167.946,15974.2
60,0.62515,178.186,14847.3
55,0.62415,186.605,14232.7
50,0.62255,195.076,13597.5
45,0.62061,206.016,12939.4
40,0.61839,219.534,12233.5
35,0.61567,234.318,11481.4
30,0.61202,252.749,10667
25,0.60702,276.144,9787.11
20,0.59999,307.654,8802.71
15,0.58984,357.871,7647.61
10,0.5708,455.228,6222.59
