1700,0.98268,163.76,16503.6
1400,0.98161,178.865,14977.4
1100,0.9801,198.236,13298.4
1000,0.9793,206.984,12696.9
900,0.97844,215.109,12072.7
800,0.97763,225.642,11417.1
700,0.97623,239.137,10723.3
600,0.97453,255.944,9979.28
500,0.97242,282.342,9163.66
400,0.96924,322.872,8238.57
300,0.96436,387.642,7146.29
250,0.96096,435.825,6508.51
200,0.95637,503.956,5784.26
180,0.95403,540.716,5457.5
160,0.9508,585.96,5113.41
140,0.94749,640.451,4751.44
120,0.94309,711.086,4347.04
100,0.93688,808.604,3902.1
90,0.93318,870.474,3658.42
80,0.92851,944.644,3406.94
70,0.92257,1037.99,3138.73
60,0.91524,1157.54,2847.83
55,0.91082,1226.39,2696.67
50,0.90495,1312.51,2532.64
45,0.89922,1421.87,2365.84
40,0.89184,1556.18,2178.82
35,0.88364,1716.15,1989.78
30,0.872,1923.08,1799.07
25,0.857,2165.44,1605.74
20,0.83698,2581.31,1384.31
15,0.80647,3157.56,1151.12
10,0.76048,4278.99,869.836
