Loaded fvecs: 200 vectors of dimension 192 from ./quantile_partitions/yfcc_overlap/yfcc_overlap_Q1_query.fvecs
Loaded label sets: 200
Loaded label sets: 1000000
Loaded fvecs: 1000000 vectors of dimension 192 from /root/work/data/filterbenchmark/yfcc/yfcc_base.fvecs
Rebuilding two-tier inverted index for 636322 labelsets...
Found 65521 unique labels
Two-tier index configuration:
  Tier 1 (dense): 1318 labels (freq >= 685)
  Tier 2 (sparse): 64203 labels
  Tier 1 memory: 0.0976389 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 200
Example: first query has 10
608096,184560,195956,45164,857530,966893,241844,153694,966892,265424,
ef,recall,qps,dist_comp,hops
1700,0.9525,161.038,14182.8,1695.31
1400,0.9495,197.432,12087.1,1397.01
1100,0.9475,248.661,9873.63,1098.68
1000,0.9455,271.636,9111.18,999.81
900,0.946,300.991,8336.53,900.25
800,0.942,333.158,7536.38,800.615
700,0.9395,375.715,6720.77,701.655
600,0.9315,438.735,5876.64,602.31
500,0.9285,517.066,5019.25,502.965
400,0.92,633.611,4136.7,404.3
300,0.9055,829.136,3217.97,305.295
250,0.893,973.208,2750.63,255.635
200,0.8765,1179.12,2266.85,205.835
180,0.8725,1291.84,2072.47,186.125
160,0.861,1432.78,1876.7,166.375
140,0.844,1603.28,1673.82,146.71
120,0.8265,1795.64,1473.46,127.17
100,0.8105,2092.88,1271.36,107.52
90,0.797,2275.33,1166.57,97.69
80,0.776,2503.26,1059.51,87.48
70,0.7535,2771.81,953.545,77.7
60,0.7325,3114.78,844.345,67.695
55,0.7235,3314.81,789.88,62.905
50,0.715,3527.7,738.605,58.265
45,0.7015,3783.68,686.985,53.69
40,0.6835,4054.43,631.405,48.785
35,0.6665,4446.28,579.965,44.08
30,0.648,4650.83,549.775,41.425
25,0.648,4675.83,549.775,41.425
20,0.648,4683.9,549.775,41.425
15,0.648,4680.6,549.775,41.425
10,0.648,4707.78,549.775,41.425
