Loaded fvecs: 200 vectors of dimension 192 from ./quantile_partitions/yfcc_overlap/yfcc_overlap_Q4_query.fvecs
Loaded label sets: 200
Loaded label sets: 1000000
Loaded fvecs: 1000000 vectors of dimension 192 from /root/work/data/filterbenchmark/yfcc/yfcc_base.fvecs
Rebuilding two-tier inverted index for 636322 labelsets...
Found 65521 unique labels
Two-tier index configuration:
  Tier 1 (dense): 1318 labels (freq >= 685)
  Tier 2 (sparse): 64203 labels
  Tier 1 memory: 0.0976389 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 200
Example: first query has 10
300589,870726,141738,348445,955897,200448,297114,944850,823596,283652,
ef,recall,qps,dist_comp,hops
1700,0.9935,146.906,17325.1,1703.59
1400,0.9925,177.48,14616.7,1403.79
1100,0.9895,222.426,11811,1104.02
1000,0.988,245.05,10857.2,1004.1
900,0.9865,271.133,9887.25,904.28
800,0.9845,316.189,8900.43,804.41
700,0.983,409.674,7897.44,704.67
600,0.9785,488.629,6879.62,604.955
500,0.976,574.738,5838.69,505.335
400,0.9675,713.269,4770.84,405.215
300,0.958,927.325,3686.99,305.595
250,0.9475,1096.07,3129.99,255.945
200,0.938,1341.77,2563.2,206.455
180,0.9305,1469.37,2333.91,186.58
160,0.9185,1623.4,2108.23,166.86
140,0.9095,1821.89,1873.06,146.92
120,0.8975,2067.13,1647.51,127.665
100,0.88,2397.61,1411,107.795
90,0.868,2600.77,1289.66,97.86
80,0.8595,2836.22,1174.44,88.27
70,0.844,3134.72,1056.9,78.6
60,0.8225,3482.84,944.68,69.33
55,0.8085,3686.76,886.805,64.55
50,0.794,3934.51,823.68,59.465
45,0.7815,4230.52,763.825,54.71
40,0.765,4581.46,700.995,49.685
35,0.75,5001.55,645.565,45.22
30,0.737,5261.7,608.705,42.255
25,0.737,5199.09,608.705,42.255
20,0.737,5174.93,608.705,42.255
15,0.737,5171,608.705,42.255
10,0.737,5183.98,608.705,42.255
