Loaded fvecs: 200 vectors of dimension 192 from ./quantile_partitions/yfcc_overlap/yfcc_overlap_Q5_query.fvecs
Loaded label sets: 200
Loaded label sets: 1000000
Loaded fvecs: 1000000 vectors of dimension 192 from /root/work/data/filterbenchmark/yfcc/yfcc_base.fvecs
Rebuilding two-tier inverted index for 636322 labelsets...
Found 65521 unique labels
Two-tier index configuration:
  Tier 1 (dense): 1318 labels (freq >= 685)
  Tier 2 (sparse): 64203 labels
  Tier 1 memory: 0.0976389 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 200
Example: first query has 10
811683,380116,87144,149191,536113,689943,286552,578134,458742,896646,
ef,recall,qps,dist_comp,hops
1700,0.9865,145.835,17659.3,1703.71
1400,0.986,176.161,14899.5,1403.73
1100,0.988,222.074,12042.3,1103.96
1000,0.9855,244.581,11062.2,1004.05
900,0.9835,269.054,10073.9,904.8
800,0.982,301.921,9072.05,805.455
700,0.9825,341.756,8048.6,705.725
600,0.9745,394.86,6998.32,604.75
500,0.9715,472.091,5935.98,505.015
400,0.969,579.375,4849.22,405.32
300,0.958,754.997,3734.66,306.07
250,0.9505,889.61,3178.28,256.9
200,0.94,1089.28,2601.22,207.13
180,0.936,1185.79,2372.02,187.435
160,0.9305,1305.82,2144.2,168.065
140,0.92,1455.79,1908.89,148.385
120,0.912,1662.85,1672.73,128.845
100,0.8875,1931.07,1425.76,108.085
90,0.877,2097.85,1311.08,98.6
80,0.8615,2304.78,1189.99,88.5
70,0.848,2543.38,1071.12,78.76
60,0.83,2824.45,948.435,68.93
55,0.8245,2943.28,890.95,64.31
50,0.8185,3147.66,831.255,59.48
45,0.8025,3427.4,766.2,54.425
40,0.7725,3698.94,698.53,49.19
35,0.7535,4026.23,637.03,44.415
30,0.745,4229.45,600.23,41.565
25,0.745,4165.46,600.23,41.565
20,0.745,4239.13,600.23,41.565
15,0.745,4233.54,600.23,41.565
10,0.745,4233.22,600.23,41.565
