Loaded fvecs: 200 vectors of dimension 384 from ./quantile_partitions/wikipedia-5m_containment/wikipedia-5m_containment_Q5_query.fvecs
Loaded label sets: 200
Loaded label sets: 5000000
Loaded fvecs: 5000000 vectors of dimension 384 from /root/work/data/vecs/wikipedia/wikipedia_5m_base.fvecs
Rebuilding two-tier inverted index for 184298 labelsets...
Found 237417 unique labels
Two-tier index configuration:
  Tier 1 (dense): 4551 labels (freq >= 25)
  Tier 2 (sparse): 232866 labels
  Tier 1 memory: 0.0976539 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 200
Example: first query has 10
3549512,3110861,2687092,3803819,3549527,138328,3162019,2687088,138326,138325,
ef,recall,qps,dist_comp,hops
20000,0.912,24.5918,41001.6,18487.6
15000,0.9085,30.1512,36674.4,14563.7
10000,0.901,42.1308,30908.1,10001
5000,0.8735,74.4369,21749.5,5001.36
2500,0.8215,132.67,14157.6,2502.59
2000,0.8015,159.828,12135.2,2002.41
1700,0.792,184.095,10800.7,1702.14
1400,0.779,216.627,9361.5,1404.28
1100,0.7585,269.482,7791.2,1103.58
1000,0.748,293.311,7235.19,1003.51
900,0.738,319.622,6671.08,904.81
800,0.7185,355.026,6078.22,805.325
700,0.7045,397.9,5476.59,707.345
600,0.687,453.471,4832.02,607.185
500,0.6615,532.67,4172.08,506.755
400,0.626,644.622,3454.94,408.73
300,0.5845,816.164,2720.72,313.495
250,0.553,935.552,2311.95,262.05
200,0.5155,1141.9,1919.58,213.56
180,0.5095,1225.55,1756.97,194.21
160,0.4955,1349.15,1594.12,174.175
140,0.464,1506.07,1410.74,152.245
120,0.4395,1678.23,1253.04,134.16
100,0.4005,1941.04,1073.7,113.41
90,0.386,2080.2,985.47,103.19
80,0.3715,2252.18,894.95,93.375
70,0.3515,2475.07,802.07,82.55
60,0.3375,2747,710.28,72.66
55,0.324,2882.46,667.83,67.82
50,0.316,3052.21,620.72,62.74
45,0.311,3280.93,576.505,58.08
40,0.3015,3518.04,527.7,52.765
35,0.286,3825.29,480.475,47.575
30,0.2565,4162.67,426.37,41.845
25,0.231,4640.31,374.335,36.29
20,0.192,5330.04,314.43,29.685
15,0.171,6040.42,270.37,25.16
10,0.171,6060.3,270.37,25.16
