Loaded fvecs: 200 vectors of dimension 384 from ./quantile_partitions/wikipedia-5m_containment/wikipedia-5m_containment_Q3_query.fvecs
Loaded label sets: 200
Loaded label sets: 5000000
Loaded fvecs: 5000000 vectors of dimension 384 from /root/work/data/vecs/wikipedia/wikipedia_5m_base.fvecs
Rebuilding two-tier inverted index for 184298 labelsets...
Found 237417 unique labels
Two-tier index configuration:
  Tier 1 (dense): 4551 labels (freq >= 25)
  Tier 2 (sparse): 232866 labels
  Tier 1 memory: 0.0976539 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 200
Example: first query has 10
4215223,152161,1149172,285277,1374966,3605175,1887686,1597385,4365571,3841188,
ef,recall,qps,dist_comp,hops
20000,0.9165,485.735,1370.96,1370.96
15000,0.9165,505.447,1370.96,1370.96
10000,0.9165,489.956,1370.96,1370.96
5000,0.9165,507.772,1370.96,1370.96
2500,0.9165,518.659,1368.25,1341.42
2000,0.9155,545.677,1354.63,1258.78
1700,0.9145,574.53,1337.18,1176.73
1400,0.912,617.576,1304.7,1069.72
1100,0.909,685.483,1257.82,934.21
1000,0.9085,720.051,1237.5,880.75
900,0.9055,753.02,1212.64,820.22
800,0.9035,809.473,1181.16,753.14
700,0.8995,857.86,1142.67,679.875
600,0.8905,957.409,1099.78,595.345
500,0.8785,1091.33,1039.44,500.025
400,0.8475,1279.85,947.07,400.775
300,0.809,1592.67,825.795,300.95
250,0.7875,1828.64,751.12,251.685
200,0.7605,2005.91,660.66,201.54
180,0.7425,2333.44,621.875,181.56
160,0.726,2554.48,579.55,161.825
140,0.704,2830.48,532.67,142.62
120,0.672,3188.54,482.645,122.795
100,0.634,3706.04,426.59,103.08
90,0.6105,4047.43,395.05,92.925
80,0.5875,4428.58,364.66,83.24
70,0.557,4906.5,331.695,73.365
60,0.5325,5473.21,298.29,63.56
55,0.516,5894.62,277.82,58.31
50,0.5025,6320.81,261.525,54.015
45,0.48,6773.89,242.25,49.135
40,0.439,7319.81,225.79,44.26
35,0.4065,8231.91,205.5,39.5
30,0.37,8511.71,185.545,34.18
25,0.339,10291.5,164.005,29.195
20,0.304,11887.4,141.795,23.705
15,0.271,13628.7,123.06,19.435
10,0.271,13956.1,123.06,19.435
