Loaded fvecs: 200 vectors of dimension 384 from ./quantile_partitions/wikipedia-5m_containment/wikipedia-5m_containment_Q1_query.fvecs
Loaded label sets: 200
Loaded label sets: 5000000
Loaded fvecs: 5000000 vectors of dimension 384 from /root/work/data/vecs/wikipedia/wikipedia_5m_base.fvecs
Rebuilding two-tier inverted index for 184298 labelsets...
Found 237417 unique labels
Two-tier index configuration:
  Tier 1 (dense): 4551 labels (freq >= 25)
  Tier 2 (sparse): 232866 labels
  Tier 1 memory: 0.0976539 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 200
Example: first query has 10
4683201,4683208,4683207,4683205,4683210,4683206,4683203,4683204,4683209,4683202,
ef,recall,qps,dist_comp,hops
20000,0.9905,22870.6,30.845,30.845
15000,0.9905,27441.4,30.845,30.845
10000,0.9905,31046.1,30.845,30.845
5000,0.9905,31738.4,30.845,30.845
2500,0.9905,33912.7,30.845,30.845
2000,0.9905,33097.6,30.845,30.845
1700,0.9905,32422.8,30.845,30.845
1400,0.9905,32468.2,30.845,30.845
1100,0.9905,33172.1,30.845,30.845
1000,0.9905,33980.9,30.845,30.845
900,0.9905,32025.5,30.845,30.845
800,0.9905,33093.6,30.845,30.845
700,0.9905,32978.8,30.845,30.845
600,0.9905,34641,30.845,30.845
500,0.9905,33218.3,30.845,30.845
400,0.9905,33275.5,30.845,30.845
300,0.9905,31782,30.845,30.845
250,0.9905,31585.5,30.845,30.845
200,0.9905,33412,30.845,30.845
180,0.9905,32778.7,30.845,30.845
160,0.9905,32078.5,30.845,30.845
140,0.9905,33193,30.845,30.845
120,0.9895,34153.5,30.825,30.825
100,0.9855,34835.9,30.58,30.58
90,0.9815,24149.8,30.355,30.355
80,0.9775,18988.7,30.175,30.175
70,0.972,33767.7,29.94,29.94
60,0.96,37807.6,29.52,29.445
55,0.9525,35355.5,29.185,29.02
50,0.945,37280.1,28.79,28.305
45,0.93,38186.6,28.16,27.3
40,0.921,39135.3,27.615,26.18
35,0.893,42843.2,26.62,24.525
30,0.8845,43105,26.09,22.81
25,0.8805,45561.9,25.64,20.905
20,0.8745,49147.4,25.095,18.44
15,0.859,51172.3,24.27,15.715
10,0.859,54364.2,24.27,15.715
