Loaded fvecs: 1000 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_query.fvecs
Loaded label sets: 10000
Loaded label sets: 1000448
Loaded fvecs: 1000448 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_base.fvecs
Rebuilding two-tier inverted index for 852615 labelsets...
Found 1024 unique labels
Two-tier index configuration:
  Tier 1 (dense): 983 labels (freq >= 693)
  Tier 2 (sparse): 41 labels
  Tier 1 memory: 0.0975766 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 1000
Example: first query has 10
694023,910170,209189,180331,531295,589404,338696,4,327829,358072,
ef,recall,qps,dist_comp,hops
10000,0.9961,94.9352,11016.6,2455.86
5000,0.9918,155.227,7239.06,1498.79
3000,0.9858,221.907,5165.89,1044.49
2500,0.9815,251.661,4562.14,917.679
2000,0.9766,292.868,3908.58,780.903
1700,0.9723,328.867,3484.77,692.604
1400,0.9664,379.151,3035.41,600.667
1100,0.9574,451.89,2552.94,503.398
1000,0.9543,484.812,2381.73,469.1
900,0.9502,523.323,2204.42,433.558
800,0.945,571.503,2022.17,396.877
700,0.9369,627.211,1832.91,358.498
600,0.9298,705.381,1633.98,318.652
500,0.9188,804.838,1425,276.972
400,0.9027,952.95,1205.96,232.932
300,0.8805,1178.51,969.247,185.492
250,0.8641,1348.99,843.324,160.421
200,0.841,1575.59,712.266,133.956
180,0.8293,1730.56,657.281,122.924
160,0.8179,1886.5,602.257,111.64
140,0.8048,2086.79,543.488,99.986
120,0.7857,2333.69,483.743,88.207
100,0.7649,2675,420.665,75.901
90,0.7495,2878.56,389.836,69.625
80,0.7331,3116.62,356.11,63.199
70,0.7104,3440.92,324.276,56.728
60,0.6888,3821.12,289.099,50.107
55,0.6696,4061.65,272.029,46.713
50,0.6555,4290.87,253.899,43.381
45,0.6411,4626.96,236.757,39.95
40,0.621,4998.62,217.979,36.422
35,0.5868,5498.9,197.947,32.579
30,0.5629,6037.25,178.731,28.959
25,0.5352,6675.44,160.342,25.38
20,0.5011,7575.02,139.83,21.548
15,0.4482,8958.94,117.096,17.367
10,0.3917,11024.5,91.467,12.944
