Loaded fvecs: 1000 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_query.fvecs
Loaded label sets: 1000
Loaded label sets: 1000448
Loaded fvecs: 1000448 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_base.fvecs
Rebuilding two-tier inverted index for 62066 labelsets...
Found 30 unique labels
Two-tier index configuration:
  Tier 1 (dense): 30 labels (freq >= 5515)
  Tier 2 (sparse): 0 labels
  Tier 1 memory: 0.000216812 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 1000
Example: first query has 10
387223,256019,153229,216997,177328,974198,359903,768297,308241,435667,
ef,recall,qps,dist_comp,hops
20000,0.9978,9.88261,175695,20000.6
15000,0.9977,12.6977,142424,15001.1
10000,0.9975,18.1968,104355,10000.6
5000,0.9962,33.9302,59648.7,5000.47
2500,0.9949,65.0289,32755.4,2500.55
2000,0.9938,80.5581,26806.5,2000.38
1700,0.993,94.2964,23155.1,1701.08
1400,0.9918,113.965,19399.4,1401.08
1100,0.9899,144.657,15539.9,1101.01
1000,0.9889,158.779,14229.5,1001.12
900,0.988,176.625,12905.2,901.246
800,0.9869,198.513,11567.3,801.417
700,0.985,226.755,10215.6,701.654
600,0.9831,264.013,8848.53,602.181
500,0.9795,316.416,7456.08,502.284
400,0.9756,394.409,6048.73,402.889
300,0.9686,521.828,4619.28,303.661
250,0.9635,622.194,3896.65,254.216
200,0.9572,771.904,3169.17,205.055
180,0.954,853.668,2876,185.418
160,0.9491,952.943,2578.95,165.64
140,0.9453,1082.76,2282.24,146.04
120,0.9388,1249.76,1983.76,126.43
100,0.929,1480.66,1682.25,106.703
90,0.9247,1619.36,1531.19,96.886
80,0.9154,1806.57,1383.68,87.336
70,0.9067,2030.43,1233.9,77.71
60,0.8931,2311.47,1087.5,68.19
55,0.8856,2483.18,1014.46,63.366
50,0.8745,2687.45,939.737,58.433
45,0.8646,2924.6,867.082,53.657
40,0.8495,3210.25,792.573,48.781
35,0.8337,3523.9,717.438,43.879
30,0.8222,3802.62,672.215,40.946
25,0.8222,3809.67,672.215,40.946
20,0.8222,3808.65,672.215,40.946
15,0.8222,3808.54,672.215,40.946
10,0.8222,3809.94,672.215,40.946
