Loaded fvecs: 1000 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_query.fvecs
Loaded label sets: 1000
Loaded label sets: 1000448
Loaded fvecs: 1000448 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_base.fvecs
Rebuilding two-tier inverted index for 62066 labelsets...
Found 30 unique labels
Two-tier index configuration:
  Tier 1 (dense): 30 labels (freq >= 5515)
  Tier 2 (sparse): 0 labels
  Tier 1 memory: 0.000216812 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 1000
Example: first query has 10
387223,256019,153229,216997,177328,974198,359903,768297,308241,435667,
ef,recall,qps,dist_comp,hops
20000,0.9979,9.81016,175200,20000.6
15000,0.9975,13.0388,141894,15001.1
10000,0.9973,19.12,103874,10000.6
5000,0.996,34.4342,59359.7,5000.27
2500,0.994,65.8072,32634.9,2500.54
2000,0.9938,82.5633,26725.9,2000.39
1700,0.9931,98.8736,23095.7,1701.12
1400,0.9919,117.893,19359.3,1400.93
1100,0.9899,145.025,15522.6,1101.05
1000,0.9891,159.134,14216.3,1001.09
900,0.9878,178.416,12897.4,901.204
800,0.9866,207.694,11564.7,801.393
700,0.9857,229.791,10217.5,701.561
600,0.9846,277.548,8854.61,602.152
500,0.9811,318.413,7468.37,502.396
400,0.9778,391.473,6058.66,402.765
300,0.9719,517.232,4631.69,303.635
250,0.9657,614.677,3907.96,254.149
200,0.9581,762.257,3177.97,204.825
180,0.9545,839.398,2884.35,185.253
160,0.951,940.79,2587.98,165.571
140,0.9458,1064.74,2290.59,145.982
120,0.9376,1222.83,1992.88,126.453
100,0.9264,1449.74,1689.9,106.731
90,0.9171,1594.66,1538.22,96.887
80,0.9087,1769.13,1388.02,87.224
70,0.8959,1990.55,1238,77.616
60,0.8794,2273.84,1086.37,67.807
55,0.8723,2435.37,1013.37,63.004
50,0.8617,2649.9,939.166,58.132
45,0.8511,2870.21,866.116,53.352
40,0.8385,3141.27,792.488,48.542
35,0.8214,3483.94,718.089,43.713
30,0.8089,3722.94,674.534,40.896
25,0.8089,3717.78,674.534,40.896
20,0.8089,3718.91,674.534,40.896
15,0.8089,3717.67,674.534,40.896
10,0.8089,3717.89,674.534,40.896
