Loaded fvecs: 1000 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_query.fvecs
Loaded label sets: 1000
Loaded label sets: 1000448
Loaded fvecs: 1000448 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_base.fvecs
Rebuilding two-tier inverted index for 62066 labelsets...
Found 30 unique labels
Two-tier index configuration:
  Tier 1 (dense): 30 labels (freq >= 5515)
  Tier 2 (sparse): 0 labels
  Tier 1 memory: 0.000216812 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 1000
Example: first query has 10
112236,410900,700554,879730,813630,797461,46841,990488,905235,644372,
ef,recall,qps,dist_comp,hops
20000,0.999,26.8564,45278.7,11224.8
15000,0.9992,32.8644,39010.8,8907.63
10000,0.9989,44.717,31196.2,6387.56
5000,0.9981,73.6293,20712.7,3571.55
2500,0.9964,124.803,13147.9,1955.15
2000,0.9958,149.057,11252.7,1607.18
1700,0.994,169.863,10023.3,1389.86
1400,0.9926,198.657,8710.09,1166.01
1100,0.9906,242.428,7289.07,935.823
1000,0.9894,262.436,6785.93,857.681
900,0.9878,286.308,6265.05,778.623
800,0.9864,316.456,5728.96,697.78
700,0.985,354.87,5167.99,615.579
600,0.9827,404.81,4582.35,532.236
500,0.9785,473.205,3970.42,447.829
400,0.9711,574.957,3322.3,362.23
300,0.9608,738.949,2626.87,275.373
250,0.9516,868.574,2262.74,231.603
200,0.9414,1058,1883.76,187.629
180,0.9346,1160.96,1724.36,169.756
160,0.9272,1287.37,1564.42,152.029
140,0.9174,1449.98,1397.36,133.962
120,0.9075,1659.18,1229.06,116.026
100,0.8927,1935.28,1056.49,98.106
90,0.8826,2134.24,967.632,89.076
80,0.8714,2312.11,879.308,80.114
70,0.8569,2687.54,789.008,71.038
60,0.8386,3100.23,698.139,61.98
55,0.828,3317.04,652.886,57.458
50,0.8151,3583.58,607.375,52.849
45,0.7999,3876.58,560.717,48.268
40,0.7841,4231.65,515.958,43.771
35,0.7622,4672.92,469.124,39.215
30,0.7506,4957.76,441.107,36.45
25,0.7506,4841.53,441.105,36.394
20,0.7504,4805.26,441.1,36.334
15,0.7504,4868.06,441.099,36.275
10,0.7502,4857.96,441.096,36.229
