1700,0.9991,338.037,4663.75,1548.17
1400,0.9991,386.151,4198.1,1290.47
1100,0.9989,456.229,3663.68,1027.77
1000,0.9989,487.136,3466.66,937.987
900,0.9988,524.535,3257.44,847.939
800,0.9986,571.065,3035.12,757.666
700,0.9985,622.405,2796.12,666.824
600,0.9984,701.77,2540.34,575.094
500,0.9983,802.645,2261.44,482.513
400,0.9979,943.275,1954.89,389.009
300,0.9969,1173.64,1613.69,294.582
250,0.9959,1342.55,1423.56,246.917
200,0.9935,1585.44,1219.01,199.026
180,0.9922,1729.67,1131.19,179.739
160,0.9911,1897.79,1040.63,160.375
140,0.989,2097.13,945.343,140.954
120,0.9859,2342.76,845.978,121.493
100,0.9816,2693.69,741.667,102.014
90,0.9784,2912.64,687.095,92.258
80,0.9737,3197.8,630.876,82.567
70,0.9675,3564.03,572.601,72.848
60,0.9583,3998.81,511.746,63.002
55,0.9534,4299.06,481.186,58.198
50,0.9461,4614.96,449.441,53.365
45,0.9387,5008.26,416.943,48.531
40,0.9289,5450.35,383.926,43.673
35,0.9166,6010.72,349.975,38.902
30,0.899,6683.55,315.654,34.153
25,0.8764,7567.88,279.866,29.418
20,0.8461,8686.3,243.062,24.714
15,0.7944,10486.8,204.391,20.034
10,0.714,13187.6,163.028,15.289
