1700,0.99999,8025.57,382.952,340.038
1400,0.99999,8662.16,368.221,308.662
1100,1,9575.36,345.019,274.709
1000,1,9996.09,331.769,261.746
900,1,10314,321.847,248.309
800,0.99999,10907.3,313.214,232.105
700,1,11580.5,302.199,215.274
600,0.99999,12468.2,285.918,196.725
500,1,13193.2,268.675,176.246
400,1,14965.8,246.963,153.885
300,0.99999,16757.1,222.197,129.266
250,0.99999,18764.3,207.749,115.217
200,0.99999,20541,191.316,99.7755
180,1,21134.9,183.704,93.1385
160,1,22175,175.331,86.2545
140,0.99997,23737.4,166.183,79.1558
120,0.99994,25456.2,156.139,71.3454
100,0.99987,27745.2,145.064,62.9687
90,0.99981,29983,138.882,58.5967
80,0.9998,31561.9,132.18,53.9834
70,0.99967,33467.8,124.825,49.135
60,0.99942,35715.2,116.632,44.0242
55,0.99931,36809.2,112.225,41.3618
50,0.9991,38357,107.522,38.609
45,0.99885,40039.7,102.532,35.7657
40,0.99829,42222,97.2257,32.8096
35,0.9975,44537,91.5093,29.723
30,0.99634,47506.4,85.307,26.5127
25,0.9946,51222.6,78.5488,23.0957
20,0.9912,55861.4,71.0703,19.4715
15,0.98426,62337,62.6108,15.577
10,0.96709,71732,52.8218,11.2323
