Loaded fvecs: 200 vectors of dimension 384 from ./quantile_partitions/wikipedia-5m_containment/wikipedia-5m_containment_Q3_query.fvecs
Loaded label sets: 200
Loaded label sets: 5000000
Loaded fvecs: 5000000 vectors of dimension 384 from /root/work/data/vecs/wikipedia/wikipedia_5m_base.fvecs
Rebuilding two-tier inverted index for 184298 labelsets...
Found 237417 unique labels
Two-tier index configuration:
  Tier 1 (dense): 4551 labels (freq >= 25)
  Tier 2 (sparse): 232866 labels
  Tier 1 memory: 0.0976539 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!

========== MinHash Configuration ==========
Hash functions: 64
Bits per hash:  4 bits
Signature size: 32 bytes per labelset
LSH bands:      16 bands × 4 hashes/band
Bucket space:   2^16 = 65536 buckets per band
Est. memory:    18.3105 MB for 600K labelsets
===========================================

Loaded ground truth: 200
Example: first query has 10
4215223,152161,1149172,285277,1374966,3605175,1887686,1597385,4365571,3841188,
ef,recall,qps,dist_comp,hops
20000,0.9335,455.892,1401.11,1401.11
15000,0.9335,462.824,1401.11,1401.11
10000,0.9335,460.692,1401.11,1401.11
5000,0.9335,461.648,1401.11,1401.11
2500,0.9335,471.498,1398.37,1360.27
2000,0.9335,502.705,1387.98,1272.19
1700,0.9335,529.575,1373.01,1187.77
1400,0.9325,571.414,1347.96,1078.04
1100,0.929,634.658,1304.96,940.68
1000,0.9285,666.511,1285.84,886.13
900,0.9255,698.243,1262.01,824.805
800,0.9225,738.739,1233.38,757.48
700,0.917,807.238,1198.39,683.125
600,0.9145,888.272,1154.11,596.835
500,0.9055,1004.63,1095.9,500.555
400,0.886,1188.76,1004.13,400.55
300,0.8545,1462.08,885.775,300.745
250,0.8365,1680.05,808.855,251.34
200,0.818,1995.14,713.705,200.88
180,0.801,2159.11,673.235,181.235
160,0.7805,2350.91,628.505,161.365
140,0.7645,2489.8,579.29,141.63
120,0.738,2944.42,527.255,121.99
100,0.7045,3397.38,467.81,102.445
90,0.687,3666.33,436.675,93.08
80,0.6665,3987.11,404.52,83.795
70,0.633,4463.21,365.58,73.19
60,0.598,5125.89,327.275,63.345
55,0.5845,5395.09,309.295,58.75
50,0.567,5739.11,288.24,53.965
45,0.545,6213.03,266.41,48.82
40,0.5075,6618.58,247.09,43.915
35,0.4775,6841.14,222.905,39.07
30,0.448,7107.14,202.825,34.27
25,0.412,9435.83,179.075,28.885
20,0.3805,10814,157.1,23.97
15,0.36,12350.5,138,20.055
10,0.36,12679.6,138,20.055
