Loaded fvecs: 200 vectors of dimension 384 from ./quantile_partitions/wikipedia-5m_containment/wikipedia-5m_containment_Q4_query.fvecs
Loaded label sets: 200
Loaded label sets: 5000000
Loaded fvecs: 5000000 vectors of dimension 384 from /root/work/data/vecs/wikipedia/wikipedia_5m_base.fvecs
Rebuilding two-tier inverted index for 184298 labelsets...
Found 237417 unique labels
Two-tier index configuration:
  Tier 1 (dense): 4551 labels (freq >= 25)
  Tier 2 (sparse): 232866 labels
  Tier 1 memory: 0.0976539 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!

========== MinHash Configuration ==========
Hash functions: 64
Bits per hash:  4 bits
Signature size: 32 bytes per labelset
LSH bands:      16 bands × 4 hashes/band
Bucket space:   2^16 = 65536 buckets per band
Est. memory:    18.3105 MB for 600K labelsets
===========================================

Loaded ground truth: 200
Example: first query has 10
3402216,3650302,10274,1973006,3650259,1926764,803725,1786842,3282741,3650289,
ef,recall,qps,dist_comp,hops
20000,0.905,79.6328,7681.83,7681.83
15000,0.905,77.3799,7681.83,7681.83
10000,0.9045,81.668,7648.32,7337.74
5000,0.8965,119.323,6869.64,4704.98
2500,0.875,201.31,5556.65,2501.42
2000,0.864,239.75,5070.54,2001.58
1700,0.8575,272.995,4714.02,1702.23
1400,0.847,318.588,4291.39,1401.69
1100,0.8215,383.402,3795.22,1102.73
1000,0.8135,409.595,3605.97,1002.96
900,0.808,450.244,3398.54,902.24
800,0.8005,493.344,3174.13,802.945
700,0.788,546.508,2935.6,704.07
600,0.7685,617.078,2671.32,602.965
500,0.7475,713.382,2387.74,504.885
400,0.718,842.884,2022.94,404.285
300,0.6705,1100.73,1629.85,305.105
250,0.6405,1275.91,1417.79,256.525
200,0.5945,1538.33,1185.55,205.79
180,0.5805,1677.39,1091.12,186.73
160,0.5495,1840.08,988.865,166.165
140,0.5245,2045.14,887.26,146.575
120,0.4875,2314.89,791.935,127.39
100,0.466,2601.53,686.315,107.98
90,0.45,2853.43,636.765,98.805
80,0.4185,3148.71,577.44,88.445
70,0.3975,3499.47,513.785,78.285
60,0.3685,3995.7,451.735,67.45
55,0.35,4255.94,419.12,62.375
50,0.3365,4568.79,392.64,57.115
45,0.326,4935.11,363.32,52.65
40,0.3045,5327.7,335.235,47.39
35,0.286,6050.52,299.665,41.935
30,0.2715,6518.97,272.37,37.15
25,0.251,5727.52,238.225,31.385
20,0.2285,8676.97,206.28,25.955
15,0.2015,9890.13,178.59,21.6
10,0.2015,9968.63,178.59,21.6
