Loaded fvecs: 1000 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_query.fvecs
Loaded label sets: 10000
Loaded label sets: 1000448
Loaded fvecs: 1000448 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_base.fvecs
Rebuilding two-tier inverted index for 852615 labelsets...
Found 1024 unique labels
Two-tier index configuration:
  Tier 1 (dense): 983 labels (freq >= 693)
  Tier 2 (sparse): 41 labels
  Tier 1 memory: 0.0975766 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 1000
Example: first query has 10
694023,910170,209189,180331,531295,589404,338696,4,327829,358072,
ef,recall,qps,dist_comp,hops
10000,0.9933,102.915,10981.5,2451.26
5000,0.9863,167.291,7251.07,1495.21
3000,0.9755,239.346,5194.07,1040.28
2500,0.9708,271.16,4590.87,913.922
2000,0.9629,317.876,3935.14,777.984
1700,0.9555,358.485,3510.12,690.292
1400,0.9453,413.643,3057.27,597.654
1100,0.932,495.887,2570.81,500.413
1000,0.9259,531.075,2397.3,466.257
900,0.92,572.216,2218.61,431.137
800,0.9118,625.42,2033.87,394.205
700,0.8993,686.305,1843.02,355.861
600,0.8883,773.936,1641.77,315.852
500,0.8714,880.551,1431.08,274.511
400,0.8493,1050.95,1207.01,230.602
300,0.8187,1305.34,968.098,183.862
250,0.7943,1497.63,841.039,158.705
200,0.7684,1735.74,708.167,132.566
180,0.7522,1911.77,653.131,121.744
160,0.7375,2085.58,595.22,110.545
140,0.7189,2299.28,537.805,99.078
120,0.696,2583.83,477.062,87.281
100,0.6713,2960.28,414.183,75.15
90,0.6517,3182.33,383.586,69.06
80,0.6337,3440.06,352.275,62.922
70,0.6069,3689.57,318.963,56.495
60,0.58,4091.57,286.367,50.139
55,0.5572,4569.57,269.071,46.748
50,0.5402,4860.66,251.494,43.435
45,0.52,5205.64,232.557,40.022
40,0.498,5603.58,214.319,36.471
35,0.4661,5808.63,194.173,32.674
30,0.4411,6593.39,175.365,29.177
25,0.4099,7376.28,155.905,25.53
20,0.3791,8338.95,135.015,21.634
15,0.3268,9759.81,113.284,17.417
10,0.2757,12033.3,86.858,12.794
