1700,0.9999,21.3111,58482.4
1400,0.9999,24.6646,50814
1100,0.9998,29.9088,42565.4
1000,0.9998,32.229,39652.5
900,0.9998,34.6813,36662.2
800,0.9998,37.9535,33546.8
700,0.9998,42.294,30327
600,0.9997,47.6032,26951.8
500,0.9996,54.8847,23430.5
400,0.9991,65.4879,19708.4
300,0.9985,82.5151,15715.7
250,0.9979,95.5019,13588.2
200,0.9965,114.508,11369.4
180,0.9962,124.86,10440.1
160,0.9955,137.969,9470.86
140,0.9944,154.202,8487.57
120,0.9926,174.886,7498.17
100,0.9898,203.542,6457.04
90,0.9872,222.074,5922.01
80,0.9843,245.7,5357.59
70,0.9807,274.952,4792.66
60,0.9763,313.873,4208.3
55,0.974,337.838,3911.74
50,0.9719,366.972,3603.03
45,0.9674,400,3311.43
40,0.9626,439.754,3014.06
35,0.9551,491.884,2701.64
30,0.9455,558.036,2384.49
25,0.9348,648.088,2056.38
20,0.9141,774.593,1726.38
15,0.8864,973.71,1377.39
10,0.8341,1326.26,1019.29
