1700,0.9482,2.09968,490491
1400,0.9482,2.09237,483288
1100,0.9482,2.14598,473824
1000,0.9482,2.20343,469883
900,0.9482,2.12363,465464
800,0.9482,2.14007,460565
700,0.9482,2.22056,455127
600,0.9482,2.26639,449022
500,0.9482,2.31144,441986
400,0.9482,2.45621,433680
300,0.9482,2.50642,423074
250,0.9482,2.48122,416278
200,0.9482,2.45217,407568
180,0.9481,2.5321,403373
160,0.9481,2.48053,398385
140,0.9481,2.56548,392679
120,0.9481,2.63931,385629
100,0.9481,2.73391,376608
90,0.9481,2.74052,371163
80,0.9481,2.83664,365041
70,0.9481,2.81548,357887
60,0.9481,3.05312,348823
55,0.9481,3.06373,343721
50,0.948,3.09297,337714
45,0.948,3.1642,331425
40,0.9479,3.25983,323478
35,0.9478,3.43936,314100
30,0.9478,3.69495,303294
25,0.9475,3.79672,289495
20,0.947,4.30641,270665
15,0.9458,4.79893,245175
10,0.9422,6.24906,204996
