1700,0.9974,0.540899,1.56775e+06
1400,0.9972,0.598287,1.44582e+06
1100,0.9965,0.671779,1.30015e+06
1000,0.9964,0.724554,1.24412e+06
900,0.9964,0.763503,1.18336e+06
800,0.9965,0.793571,1.11689e+06
700,0.996,0.865703,1.04306e+06
600,0.9958,0.942655,959875
500,0.9954,1.08952,865188
400,0.995,1.29247,757048
300,0.9927,1.62766,630524
250,0.9923,1.83004,559136
200,0.9906,2.2349,480457
180,0.9898,2.40522,446516
160,0.9889,2.64435,410864
140,0.9878,2.86311,373636
120,0.9867,3.21643,334158
100,0.9849,3.77721,291962
90,0.9837,4.11795,269695
80,0.9824,4.48364,246562
70,0.9802,5.11349,222520
60,0.9777,5.65135,197513
55,0.9753,6.35215,184362
50,0.9729,6.92463,171432
45,0.9699,7.41614,157871
40,0.9672,8.21976,143921
35,0.9635,9.00958,129578
30,0.957,10.6822,114449
25,0.9493,12.2745,99065.2
20,0.9334,14.7197,83131.8
15,0.914,18.9466,65722
10,0.8765,27.1983,47405.2
