Loaded fvecs: 1000 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_query.fvecs
Loaded label sets: 10000
Loaded label sets: 1000448
Loaded fvecs: 1000448 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_base.fvecs
Rebuilding two-tier inverted index for 914985 labelsets...
Found 2048 unique labels
Two-tier index configuration:
  Tier 1 (dense): 916 labels (freq >= 746)
  Tier 2 (sparse): 1132 labels
  Tier 1 memory: 0.0975732 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 1000
Example: first query has 10
256019,153229,359903,177328,974198,435667,528247,130823,308241,768297,
ef,recall,qps,dist_comp,hops
10000,0.992,16.8531,113699,9952.93
5000,0.9899,33.4847,62559.3,4988.47
3000,0.9866,54.74,39473.6,2996.93
2500,0.9858,65.2913,33396.2,2499.1
2000,0.9829,81.1873,27181.9,2001.03
1700,0.982,95.0695,23366.3,1701.79
1400,0.9792,114.91,19494.2,1402.81
1100,0.9752,145.069,15541.1,1103.47
1000,0.9729,159.523,14203.7,1003.56
900,0.9711,176.426,12859,903.819
800,0.9688,197.863,11503,804.019
700,0.9659,225.681,10138.6,704.416
600,0.9616,261.509,8765.8,604.971
500,0.9572,311.779,7372.18,504.986
400,0.9494,385.028,5968.83,405.419
300,0.9403,506.202,4545.15,305.688
250,0.9325,601.375,3826.61,255.858
200,0.9221,736.678,3107.1,206.276
180,0.9154,812.237,2818.92,186.548
160,0.9059,899.355,2529.78,166.811
140,0.8946,987.536,2237.88,146.955
120,0.8845,1140.18,1949.74,127.393
100,0.8698,1324.13,1662.56,107.966
90,0.8615,1436.72,1516.27,98.124
80,0.8518,1581.92,1371,88.383
70,0.8358,1757.28,1226.04,78.67
60,0.8181,1974.1,1080.62,68.949
55,0.8092,2104.26,1007.97,64.114
50,0.7978,2244.63,936.675,59.36
45,0.7841,2394.43,865.567,54.609
40,0.7663,2595.8,790.697,49.649
35,0.7469,2842.25,718.044,44.834
30,0.7324,3005.77,673.945,41.922
25,0.7324,3008.53,673.945,41.922
20,0.7324,3006.21,673.945,41.922
15,0.7324,3007.88,673.945,41.922
10,0.7324,3005.8,673.945,41.922
