Loaded fvecs: 200 vectors of dimension 768 from ./quantile_partitions/tripclick_equality/tripclick_equality_Q5_query.fvecs
Loaded label sets: 200
Loaded label sets: 1055976
Loaded fvecs: 1055976 vectors of dimension 768 from /root/work/data/filterbenchmark/tripclick/tripclick_base.fvecs
Rebuilding two-tier inverted index for 7734 labelsets...
Found 29 unique labels
Two-tier index configuration:
  Tier 1 (dense): 29 labels (freq >= 256)
  Tier 2 (sparse): 0 labels
  Tier 1 memory: 2.61441e-05 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 200
Example: first query has 10
374109,746350,382981,40582,396246,21292,321641,374426,21557,394267,
ef,recall,qps,dist_comp,hops
1700,0.9975,191.602,9358.77,1702.06
1400,0.9975,225.561,8101.56,1402.21
1100,0.997,276.203,6750.53,1102.41
1000,0.997,300.052,6273.3,1002.47
900,0.9965,328.131,5787.76,902.565
800,0.996,361.717,5279.44,802.67
700,0.995,405.981,4758.72,702.77
600,0.994,461.498,4216.72,602.855
500,0.994,541.308,3650.26,503.07
400,0.991,655.074,3054.68,403.425
300,0.9865,841.448,2425.41,303.9
250,0.9805,978.231,2091.15,253.96
200,0.9765,1193.29,1745.37,204.275
180,0.9725,1296.33,1601.09,184.41
160,0.969,1435.24,1455.47,164.615
140,0.963,1611.02,1307.08,144.89
120,0.953,1820.56,1153.37,125.12
100,0.944,2132.26,997.18,105.345
90,0.937,2331.26,917.295,95.655
80,0.927,2553.78,835.88,85.92
70,0.9145,2841.53,752.09,76.03
60,0.8965,3216.35,669.525,66.525
55,0.879,3453.62,627.075,61.665
50,0.8725,3724.96,586.195,56.99
45,0.8575,4062.42,542.275,52.005
40,0.8485,4326.46,499.295,47.26
35,0.828,4779.76,455.875,42.54
30,0.8085,5302.71,412.94,37.975
25,0.7825,5982.51,366.79,33.22
20,0.7415,6937.25,320.755,28.405
15,0.687,8279.8,273.61,23.71
10,0.592,10778.6,216.455,18.225
