Loaded fvecs: 200 vectors of dimension 768 from ./quantile_partitions/tripclick_equality/tripclick_equality_Q2_query.fvecs
Loaded label sets: 200
Loaded label sets: 1055976
Loaded fvecs: 1055976 vectors of dimension 768 from /root/work/data/filterbenchmark/tripclick/tripclick_base.fvecs
Rebuilding two-tier inverted index for 7734 labelsets...
Found 29 unique labels
Two-tier index configuration:
  Tier 1 (dense): 29 labels (freq >= 256)
  Tier 2 (sparse): 0 labels
  Tier 1 memory: 2.61441e-05 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 200
Example: first query has 10
570904,156650,79852,117926,142501,48185,89005,20071,140718,1041225,
ef,recall,qps,dist_comp,hops
1700,1,8782.66,195.445,195.445
1400,1,9059.62,195.445,195.445
1100,1,9067.61,195.445,195.445
1000,1,9062.37,195.445,195.445
900,1,9116.82,195.445,195.445
800,1,9098.84,195.445,195.445
700,1,9000.46,195.445,195.445
600,1,9006.95,195.445,195.445
500,1,9010.74,195.445,195.445
400,1,9053.83,195.43,194.9
300,1,9254.26,194.86,177.85
250,1,9656.79,193.765,157.695
200,1,10250,190.86,134.77
180,1,10617.4,188.92,124.905
160,1,10952.6,186.245,114.435
140,1,11439.7,182.57,103.325
120,1,12075.7,177.2,91.64
100,1,12849.5,170.405,78.89
90,1,13471.2,166.32,72.25
80,1,14012.1,161.28,65.585
70,1,14736.4,155.42,58.795
60,1,15703.2,147.865,51.83
55,1,16220.8,143.64,48.3
50,1,16948,139.045,44.705
45,1,17566.8,133.635,41.16
40,0.9995,18361.1,127.52,37.52
35,0.998,19472.1,121.27,33.935
30,0.995,21159.2,113.475,30.1
25,0.9925,22778.4,104.525,25.465
20,0.9885,25421.9,94.225,20.77
15,0.9775,29107.6,82.34,16.015
10,0.945,35425.6,67.795,11.33
