Loaded fvecs: 1000 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_query.fvecs
Loaded label sets: 1000
Loaded label sets: 1000448
Loaded fvecs: 1000448 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_base.fvecs
Rebuilding two-tier inverted index for 62066 labelsets...
Found 30 unique labels
Two-tier index configuration:
  Tier 1 (dense): 30 labels (freq >= 5515)
  Tier 2 (sparse): 0 labels
  Tier 1 memory: 0.000216812 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 1000
Example: first query has 10
112236,410900,700554,879730,813630,797461,46841,990488,905235,644372,
ef,recall,qps,dist_comp,hops
3000,0.997,98.954,14891,2294.97
2500,0.9965,114.141,13144.2,1955.09
2000,0.9957,136.199,11248.7,1607.14
1700,0.994,155.325,10020.3,1389.85
1400,0.9925,182.546,8704.94,1166.01
1100,0.99,222.358,7283.18,935.793
1000,0.9887,241.104,6778.4,857.651
900,0.9877,263.442,6258.88,778.581
800,0.9867,291.26,5723.16,697.735
700,0.9845,325.886,5163.8,615.595
600,0.9811,372.141,4577.64,532.216
500,0.9776,434.818,3965.22,447.718
400,0.9695,527.607,3316.69,362.004
300,0.9601,680.381,2623.09,275.213
250,0.9522,795.776,2257.92,231.356
200,0.942,975.839,1878.15,187.297
180,0.9354,1069.62,1720.37,169.566
160,0.9277,1180.92,1558.28,151.635
140,0.9179,1333.8,1394.04,133.724
120,0.908,1532.21,1225.69,115.778
100,0.8924,1799.03,1052.8,97.807
90,0.8825,1977.38,962.926,88.657
80,0.8685,2187.85,873.167,79.578
70,0.8551,2415.3,783.965,70.664
60,0.8375,2784.74,692.825,61.533
55,0.8271,2988.86,648.08,57.033
50,0.8167,3222.14,602.334,52.442
45,0.8039,3505.55,556.316,47.877
40,0.7914,3812.8,510.843,43.361
35,0.7735,4229.82,464.292,38.724
30,0.7614,4509.78,436.5,35.987
25,0.7614,4515.74,436.496,35.933
20,0.7614,4523,436.494,35.874
15,0.7613,4536.04,436.493,35.812
10,0.7612,4509.21,436.491,35.767
