Loaded fvecs: 1000 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_query.fvecs
Loaded label sets: 1000
Loaded label sets: 1000448
Loaded fvecs: 1000448 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_base.fvecs
Rebuilding two-tier inverted index for 62066 labelsets...
Found 30 unique labels
Two-tier index configuration:
  Tier 1 (dense): 30 labels (freq >= 5515)
  Tier 2 (sparse): 0 labels
  Tier 1 memory: 0.000216812 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 1000
Example: first query has 10
112236,410900,700554,879730,813630,797461,46841,990488,905235,644372,
ef,recall,qps,dist_comp,hops
3000,0.9978,92.5843,14868.3,2295.02
2500,0.9978,109.317,13124.2,1955.08
2000,0.9978,130.992,11231.4,1607.15
1700,0.9965,149.439,10005,1389.83
1400,0.9955,175.386,8693.2,1166
1100,0.9944,214.118,7274.29,935.743
1000,0.993,231.681,6771.32,857.619
900,0.9922,258.239,6251.1,778.578
800,0.991,301.408,5716.39,697.718
700,0.989,336.832,5156.11,615.53
600,0.9874,384.593,4571.7,532.18
500,0.9839,448.639,3961.14,447.781
400,0.9782,546.149,3312.58,362.058
300,0.9698,701.625,2621.34,275.272
250,0.9616,824.963,2259.55,231.599
200,0.9521,1008.68,1876.91,187.348
180,0.948,1106.33,1720.41,169.656
160,0.9421,1225.76,1558.1,151.657
140,0.9333,1375.01,1394.21,133.766
120,0.9219,1584.7,1224.85,115.727
100,0.9076,1858.85,1052.35,97.81
90,0.9007,2028.22,964.581,88.808
80,0.8907,2257.88,874.781,79.765
70,0.8794,2529.6,783.991,70.687
60,0.8644,2843.44,693.441,61.592
55,0.8551,3080.18,649.82,57.126
50,0.8461,3314.15,604.124,52.565
45,0.8345,3599.79,558.279,47.92
40,0.8228,3924.11,512.513,43.38
35,0.8053,4349.92,466.199,38.808
30,0.7927,4634.84,438.185,36.071
25,0.7927,4641.67,438.182,36.014
20,0.7927,4640.91,438.181,35.958
15,0.7926,4644.48,438.179,35.897
10,0.7925,4616.68,438.176,35.851
