Loaded fvecs: 1000 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_query.fvecs
Loaded label sets: 1000
Loaded label sets: 1000448
Loaded fvecs: 1000448 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_base.fvecs
Rebuilding two-tier inverted index for 62066 labelsets...
Found 30 unique labels
Two-tier index configuration:
  Tier 1 (dense): 30 labels (freq >= 5515)
  Tier 2 (sparse): 0 labels
  Tier 1 memory: 0.000216812 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 1000
Example: first query has 10
436495,809376,314848,539868,195130,364374,79053,281421,376137,704064,
ef,recall,qps,dist_comp,hops
3000,0.9998,460.354,3691.01,1624.44
2500,0.9997,604.914,3348.99,1424.04
2000,0.9997,730.825,2966.7,1202.7
1700,0.9996,811.225,2710.82,1057.13
1400,0.9995,930.194,2427.38,904.028
1100,0.9995,1099.82,2111,741.763
1000,0.9995,1172.1,1995.35,685.508
900,0.9995,1264.2,1873.65,628.11
800,0.9994,1374.99,1745.96,568.605
700,0.9991,1513.64,1610.68,507.633
600,0.9992,1678.38,1465.56,445.607
500,0.999,1911.98,1307.79,381.012
400,0.9987,2262.89,1135.64,314.561
300,0.9986,2453.81,944.434,244.555
250,0.9983,2607.15,838.844,208.612
200,0.9978,3071.32,724.48,171.732
180,0.9977,3311.49,675.807,156.588
160,0.9976,3585.93,624.857,141.141
140,0.9961,3916.08,572.51,125.554
120,0.9949,4371.71,516.668,109.594
100,0.9947,4974.28,457.603,93.255
90,0.9933,5374.8,427.582,84.949
80,0.9917,5852.43,396.099,76.471
70,0.9897,6419.6,363.113,67.888
60,0.9879,7146.34,328.892,59.189
55,0.986,7592.93,311.078,54.819
50,0.9841,8088.03,292.599,50.384
45,0.9816,8671.15,273.797,45.935
40,0.9788,9355.31,254.604,41.502
35,0.9743,10231.9,234.523,37.012
30,0.9696,11282.4,213.748,32.531
25,0.9591,12672,191.452,27.96
20,0.9431,14470.3,168.695,23.419
15,0.9204,17205.2,144.3,18.811
10,0.8753,21460.7,118.052,14.199
