1700,0.9466,408.233,8799.67,166115
1400,0.9457,504.541,7722.31,166115
1100,0.9447,635.191,6545.6,166115
1000,0.9445,714.898,6129.03,166115
900,0.944,802.078,5696.73,166115
800,0.9439,904.507,5247.78,166115
700,0.9432,1043.17,4775.73,166115
600,0.9423,1224.27,4279.27,166115
500,0.9403,1487.44,3754.78,166115
400,0.9381,1888.46,3197.16,166115
300,0.9337,2557,2587.6,166115
250,0.9299,3210.03,2262.34,166115
200,0.9254,3953.43,1919.73,166115
180,0.9234,4382.01,1775.89,166115
160,0.9208,4839.59,1628.39,166115
140,0.9179,5387.38,1475.48,166115
120,0.9112,6108.29,1315.2,166115
100,0.9026,7053.28,1149.76,166115
90,0.897,7666.36,1063.99,166115
80,0.8911,8480.18,978.541,166115
70,0.8817,9374,886.521,166115
60,0.8721,10614.8,795.224,166115
55,0.866,11523.4,747.264,166115
50,0.8586,12460,698.141,166115
45,0.8498,13553.6,650.784,166115
40,0.8383,14833.9,598.334,166115
35,0.8258,16430.3,548.524,166115
30,0.8097,18432.2,497.874,166115
25,0.7864,21366.6,443.436,166115
20,0.7486,25447.2,384.458,166115
15,0.7039,31006.8,325.531,166115
10,0.6334,40558.1,259.824,166115
