1700,1,42396.2,33.942,32.957
1400,1,84317,33.942,32.957
1100,1,100010,33.942,32.957
1000,1,102041,33.942,32.957
900,1,103821,33.942,32.957
800,1,102082,33.942,32.957
700,1,104460,33.942,32.957
600,1,104362,33.942,32.957
500,1,107262,33.942,32.957
400,1,107759,33.942,32.957
300,1,108826,33.942,32.957
250,1,108542,33.942,32.957
200,1,105731,33.942,32.957
180,1,108707,33.941,32.957
160,1,108956,33.939,32.957
140,1,107354,33.932,32.957
120,1,108932,33.924,32.957
100,1,110387,33.908,32.957
90,0.9999,106191,33.891,32.957
80,0.9999,106451,33.854,32.957
70,0.9999,106011,33.8,32.957
60,0.9995,83194.7,33.708,32.957
55,0.9994,76976.4,33.64,32.957
50,0.9992,106678,33.555,32.957
45,0.9992,106067,33.419,32.957
40,0.999,108578,33.22,32.957
35,0.9981,106180,32.94,32.957
30,0.9971,103778,32.6,32.957
25,0.9944,105966,32.068,32.957
20,0.9881,108778,31.155,32.957
15,0.9781,112296,29.83,32.957
10,0.9569,53795.3,27.778,32.957
