Loaded fvecs: 200 vectors of dimension 512 from ./quantile_partitions/LAION1M_containment/LAION1M_containment_Q1_query.fvecs
Loaded label sets: 200
Loaded label sets: 1000448
Loaded fvecs: 1000448 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_base.fvecs
Rebuilding two-tier inverted index for 62066 labelsets...
Found 30 unique labels
Two-tier index configuration:
  Tier 1 (dense): 30 labels (freq >= 5515)
  Tier 2 (sparse): 0 labels
  Tier 1 memory: 0.000216812 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 200
Example: first query has 10
469967,251158,403312,675039,152333,439670,616,130426,938883,984346,
ef,recall,qps,dist_comp,hops
10000,0.986,1536.55,284.75,284.75
5000,0.986,1550.62,284.75,284.75
3000,0.986,1600.99,284.75,284.75
2500,0.986,1604.63,284.75,284.75
2000,0.986,1609.2,284.75,284.75
1700,0.986,1603.41,284.75,284.75
1400,0.986,1610.67,284.75,284.75
1100,0.986,1607.28,284.75,284.75
1000,0.986,1614.5,284.75,284.75
900,0.986,1573.06,284.75,284.75
800,0.986,1603.52,284.515,281.43
700,0.986,1645.73,283.785,271.35
600,0.985,1727.98,282.365,254.5
500,0.982,1839.12,279.73,232.435
400,0.9805,2002.13,274.89,203.61
300,0.9775,2295.61,265.035,169.175
250,0.974,2488.73,256.995,149.54
200,0.97,2824.14,244.735,127.56
180,0.966,2989.82,238.705,118.13
160,0.9645,3168.81,231.125,108.495
140,0.9595,3427.81,222.75,98.36
120,0.9515,3720.48,212.15,87.48
100,0.941,4158.49,199.165,76.265
90,0.9335,4345.93,191.29,70.49
80,0.924,4520.84,182.75,64.11
70,0.914,4870.22,172.98,57.72
60,0.9035,5338.56,162.49,51.125
55,0.8955,5682.53,155.785,47.555
50,0.8895,6191.98,149.21,43.98
45,0.88,6837.99,142.44,40.365
40,0.8705,7464.27,134.89,36.505
35,0.8585,7984.49,127.55,32.79
30,0.846,8553.72,122.445,30.215
25,0.846,8581.8,122.445,29.945
20,0.846,8561.99,122.435,29.665
15,0.8455,8726.25,122.425,29.355
10,0.8445,8724.88,122.405,29.12
