Loaded fvecs: 200 vectors of dimension 512 from ./quantile_partitions/LAION1M_containment/LAION1M_containment_Q2_query.fvecs
Loaded label sets: 200
Loaded label sets: 1000448
Loaded fvecs: 1000448 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_base.fvecs
Rebuilding two-tier inverted index for 62066 labelsets...
Found 30 unique labels
Two-tier index configuration:
  Tier 1 (dense): 30 labels (freq >= 5515)
  Tier 2 (sparse): 0 labels
  Tier 1 memory: 0.000216812 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 200
Example: first query has 10
236325,914442,272489,577744,910255,932414,516777,234023,359112,546408,
ef,recall,qps,dist_comp,hops
10000,0.9945,177.84,2568.56,2568.56
5000,0.9945,180.688,2568.45,2554.84
3000,0.9945,202.529,2553.71,2175.77
2500,0.993,217.018,2536.7,1977.03
2000,0.9915,238.574,2503.65,1738.18
1700,0.992,257.012,2469.11,1552.94
1400,0.9915,287.009,2411.51,1334.81
1100,0.989,332.265,2319.38,1085.09
1000,0.987,355.219,2276.91,994.555
900,0.9855,381.065,2226.93,899.98
800,0.9835,413.274,2164.45,800.09
700,0.981,454.52,2086.22,700.06
600,0.975,506.175,1987.59,600.105
500,0.9675,577.786,1863.63,500.16
400,0.961,683.151,1702.35,400.135
300,0.9445,846.39,1486.67,300.2
250,0.929,976.67,1351.6,250.305
200,0.916,1168.26,1193.46,200.415
180,0.9075,1241.58,1121.42,180.465
160,0.899,1347.55,1043.32,160.52
140,0.8825,1528.43,958.34,140.675
120,0.871,1724.8,866.395,120.84
100,0.855,2036.14,767.305,101.095
90,0.839,2224.89,712.875,91.1
80,0.828,2445.29,657.715,81.405
70,0.811,2730.48,598.935,71.59
60,0.794,3103.69,536.475,61.89
55,0.7845,3322.37,506.27,57.265
50,0.77,3571.93,475.45,52.525
45,0.7555,3871.05,444.55,47.925
40,0.732,4241.85,409.845,43.06
35,0.703,4716.18,374.405,38.32
30,0.694,5042.33,351.45,35.365
25,0.694,5059.72,351.45,35.365
20,0.694,5054.78,351.45,35.365
15,0.694,5022.84,351.45,35.365
10,0.694,5085.4,351.45,35.365
