Loaded fvecs: 1000 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_query.fvecs
Loaded label sets: 1000
Loaded label sets: 1000448
Loaded fvecs: 1000448 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_base.fvecs
Rebuilding two-tier inverted index for 62066 labelsets...
Found 30 unique labels
Two-tier index configuration:
  Tier 1 (dense): 30 labels (freq >= 5515)
  Tier 2 (sparse): 0 labels
  Tier 1 memory: 0.000216812 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 1000
Example: first query has 10
387223,256019,153229,216997,177328,974198,359903,768297,308241,435667,
ef,recall,qps,dist_comp,hops
3000,0.9978,28.371,67062.1,3000.19
2500,0.9978,33.7422,57902.8,2500.53
2000,0.9973,41.2622,48227.8,2000.45
1700,0.9973,47.8517,42163.7,1700.65
1400,0.9974,57.0784,35837,1400.79
1100,0.9968,71.3702,29205.7,1100.81
1000,0.9966,78.133,26905.2,1000.75
900,0.9965,86.2051,24572.2,900.766
800,0.9964,96.4264,22191.6,800.813
700,0.9963,109.284,19767.3,701.147
600,0.9961,125.853,17286.5,601.587
500,0.9953,149.814,14716.9,501.455
400,0.9938,184.512,12080.3,401.647
300,0.9917,260.953,9366.63,302.186
250,0.9899,313.648,7963.98,252.518
200,0.9884,352.98,6525.29,202.632
180,0.9871,391.822,5936.46,182.766
160,0.9852,438.213,5343.93,162.892
140,0.9845,492.581,4745.35,143.119
120,0.982,572.539,4137.65,123.344
100,0.9783,676.913,3516.12,103.501
90,0.976,746.01,3207.64,93.696
80,0.9726,829.199,2891.76,83.82
70,0.9686,920.897,2576.01,74.068
60,0.9618,1070.15,2257.57,64.229
55,0.9587,1155.99,2098.54,59.313
50,0.9559,1253.04,1939.21,54.444
45,0.9495,1373.74,1777.86,49.546
40,0.9409,1520.28,1610.82,44.567
35,0.9316,1702.21,1447.88,39.71
30,0.925,1832.03,1348.84,36.786
25,0.925,1831.03,1348.84,36.786
20,0.925,1820.53,1348.84,36.786
15,0.925,1831.35,1348.84,36.786
10,0.925,1832,1348.84,36.786
