Loaded fvecs: 1000 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_query.fvecs
Loaded label sets: 1000
Loaded label sets: 1000448
Loaded fvecs: 1000448 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_base.fvecs
Rebuilding two-tier inverted index for 62066 labelsets...
Found 30 unique labels
Two-tier index configuration:
  Tier 1 (dense): 30 labels (freq >= 5515)
  Tier 2 (sparse): 0 labels
  Tier 1 memory: 0.000216812 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 1000
Example: first query has 10
436495,809376,314848,539868,195130,364374,79053,281421,376137,704064,
ef,recall,qps,dist_comp,hops
3000,0.9996,454.771,4121.37,1624.73
2500,0.9997,514.577,3758.59,1424.23
2000,0.9998,595.494,3349.24,1202.8
1700,0.9996,663.858,3071.26,1057.14
1400,0.9995,752.9,2764.8,904.049
1100,0.9996,890.306,2419.34,741.713
1000,0.9996,946.96,2293.29,685.455
900,0.9996,1020.94,2159.13,628.028
800,0.9996,1105.46,2018.3,568.492
700,0.9995,1212.41,1868.39,507.515
600,0.9994,1349.95,1707.36,445.477
500,0.9994,1533.73,1530.89,380.833
400,0.9992,1793.32,1338.16,314.352
300,0.9989,2208.31,1122.18,244.313
250,0.9991,2511.13,1002.03,208.367
200,0.9987,2949.01,869.979,171.434
180,0.9987,3123.84,813.821,156.273
160,0.9985,3456.94,754.456,140.754
140,0.9984,3802.7,692.869,125.095
120,0.998,4238.19,627.934,109.176
100,0.9976,4820.35,559.124,92.904
90,0.9965,5176.49,523.286,84.532
80,0.9953,5623.38,485.57,76.063
70,0.9939,6185.24,445.75,67.413
60,0.9927,6794.99,404.433,58.696
55,0.9918,7279.46,382.729,54.294
50,0.9902,7755.94,360.916,49.881
45,0.9885,8323.59,338.058,45.428
40,0.9853,9008.89,313.914,40.931
35,0.9815,9844.97,288.874,36.384
30,0.9785,10903.9,263.394,31.878
25,0.9725,12284.9,235.584,27.277
20,0.962,14091.2,207.27,22.7
15,0.946,16761.6,177.238,18.117
10,0.9104,20933.6,144.538,13.517
