Loaded fvecs: 1000 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_query.fvecs
Loaded label sets: 1000
Loaded label sets: 1000448
Loaded fvecs: 1000448 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_base.fvecs
Rebuilding two-tier inverted index for 62066 labelsets...
Found 30 unique labels
Two-tier index configuration:
  Tier 1 (dense): 30 labels (freq >= 5515)
  Tier 2 (sparse): 0 labels
  Tier 1 memory: 0.000216812 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 1000
Example: first query has 10
112236,410900,700554,879730,813630,797461,46841,990488,905235,644372,
ef,recall,qps,dist_comp,hops
3000,0.9797,157.056,9820.75,2294.74
2500,0.9765,182.724,8578.11,1954.77
2000,0.97,220.469,7251.55,1606.91
1700,0.9654,252.859,6403.44,1389.87
1400,0.9584,298.017,5509.54,1166.08
1100,0.9488,365.349,4559.01,936.224
1000,0.945,394.749,4224.73,858.039
900,0.939,432.85,3883.24,779.046
800,0.9333,478.672,3531.47,698.256
700,0.9248,538.858,3167.56,616.138
600,0.9147,619.326,2790.49,532.735
500,0.9001,721.808,2399.72,448.526
400,0.8835,875.17,1992.75,363.113
300,0.8548,1116.5,1565.75,276.946
250,0.8345,1317.7,1341.33,233.302
200,0.8081,1661.08,1108.65,189.159
180,0.7966,1823.39,1016.89,171.913
160,0.7834,2009.03,923.048,154.539
140,0.7646,2262.39,827.216,137.051
120,0.7419,2585.94,728.218,119.349
100,0.7179,3014.15,628.559,101.781
90,0.7012,3301.08,574.916,92.532
80,0.6812,3637.94,526.071,84.044
70,0.6642,4065.59,473.914,75.171
60,0.6422,4562.08,424.91,66.523
55,0.6282,4864.73,399.996,62.043
50,0.6163,5198.69,375.479,57.592
45,0.5945,5631.86,347.76,52.663
40,0.5753,6118.58,321.591,47.986
35,0.5521,6734.77,294.471,43.139
30,0.5332,7159.86,277.687,40.159
25,0.5332,7157.06,277.682,40.104
20,0.5332,7163.91,277.681,40.053
15,0.533,7160.46,277.675,39.989
10,0.533,7134.66,277.673,39.946
