Loaded fvecs: 1000 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_query.fvecs
Loaded label sets: 1000
Loaded label sets: 1000448
Loaded fvecs: 1000448 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_base.fvecs
Rebuilding two-tier inverted index for 62066 labelsets...
Found 30 unique labels
Two-tier index configuration:
  Tier 1 (dense): 30 labels (freq >= 5515)
  Tier 2 (sparse): 0 labels
  Tier 1 memory: 0.000216812 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 1000
Example: first query has 10
112236,410900,700554,879730,813630,797461,46841,990488,905235,644372,
ef,recall,qps,dist_comp,hops
3000,0.9981,71.583,17968.4,2295.13
2500,0.9982,94.4051,15960.6,1955.08
2000,0.9979,114.955,13763.7,1607.21
1700,0.9974,131.325,12324.3,1389.91
1400,0.9968,153.469,10772.9,1165.96
1100,0.9955,186.628,9083.02,935.724
1000,0.9949,202.305,8480.99,857.632
900,0.9948,220.503,7856.28,778.545
800,0.9935,242.608,7208.58,697.655
700,0.992,271.655,6528.61,615.482
600,0.9896,308.346,5815.06,532.076
500,0.9873,360.572,5064.78,447.711
400,0.9837,436.445,4259.97,361.902
300,0.9775,562.681,3391.24,274.999
250,0.9731,655.054,2932.07,231.158
200,0.9654,800.331,2449.15,186.969
180,0.9607,878.091,2248.8,169.194
160,0.9557,968.009,2041.14,151.236
140,0.9481,1096.05,1829.46,133.322
120,0.9397,1256.32,1611.93,115.333
100,0.9285,1464.01,1384.94,97.222
90,0.9211,1595.52,1270.7,88.161
80,0.9123,1780.36,1155.22,79.132
70,0.9026,2000.4,1036.07,70.005
60,0.8865,2275.21,915.901,60.898
55,0.8791,2439.89,856.667,56.352
50,0.8696,2637.78,795.768,51.757
45,0.8595,2866.25,732.976,47.129
40,0.8475,3098.99,671.042,42.53
35,0.8325,3479.1,609.5,37.982
30,0.8221,3726.68,571.27,35.155
25,0.8221,3728.9,571.265,35.098
20,0.822,3736.55,571.262,35.038
15,0.822,3738.5,571.261,34.979
10,0.822,3731.68,571.26,34.934
