Loaded fvecs: 1000 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_query.fvecs
Loaded label sets: 1000
Loaded label sets: 1000448
Loaded fvecs: 1000448 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_base.fvecs
Rebuilding two-tier inverted index for 62066 labelsets...
Found 30 unique labels
Two-tier index configuration:
  Tier 1 (dense): 30 labels (freq >= 5515)
  Tier 2 (sparse): 0 labels
  Tier 1 memory: 0.000216812 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 1000
Example: first query has 10
436495,809376,314848,539868,195130,364374,79053,281421,376137,704064,
ef,recall,qps,dist_comp,hops
3000,0.9996,426.883,4356.99,1624.78
2500,0.9997,480.967,3984.75,1424.26
2000,0.9996,555.551,3562.43,1202.79
1700,0.9997,619.123,3274.89,1057.11
1400,0.9996,701.698,2956.27,904.021
1100,0.9996,829.139,2595.46,741.673
1000,0.9997,885.775,2464.2,685.415
900,0.9994,950.373,2323.05,627.973
800,0.9997,1031.3,2175.4,568.433
700,0.9997,1125.74,2016.87,507.442
600,0.9996,1252.24,1847.1,445.4
500,0.9995,1425.79,1660.9,380.745
400,0.9991,1663.28,1457.1,314.287
300,0.9992,2008.17,1227.24,244.219
250,0.9992,2310.92,1100.1,208.265
200,0.999,2699.54,959.176,171.358
180,0.999,2916.77,897.986,156.159
160,0.9987,3162.6,834.069,140.644
140,0.9989,3478.39,767.281,124.967
120,0.9984,3876.26,696.392,109.017
100,0.9978,4394.07,621.758,92.707
90,0.997,4744.52,582.391,84.334
80,0.9964,5134.95,540.693,75.848
70,0.9956,5639.62,497.047,67.198
60,0.995,6244.95,451.836,58.475
55,0.9942,6607.73,428.005,54.07
50,0.9928,7061.48,403.802,49.665
45,0.9912,7588.68,378.258,45.188
40,0.9902,8205.1,351.311,40.667
35,0.9883,8954.93,323.989,36.167
30,0.9853,9758.07,295.478,31.659
25,0.9801,11096.6,265.042,27.076
20,0.9703,12870.2,232.473,22.432
15,0.9557,15240.4,199.075,17.855
10,0.9232,19092.6,162.436,13.249
