Loaded fvecs: 1000 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_query.fvecs
Loaded label sets: 1000
Loaded label sets: 1000448
Loaded fvecs: 1000448 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_base.fvecs
Rebuilding two-tier inverted index for 62066 labelsets...
Found 30 unique labels
Two-tier index configuration:
  Tier 1 (dense): 30 labels (freq >= 5515)
  Tier 2 (sparse): 0 labels
  Tier 1 memory: 0.000216812 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 1000
Example: first query has 10
387223,256019,153229,216997,177328,974198,359903,768297,308241,435667,
ef,recall,qps,dist_comp,hops
3000,0.9695,92.9896,21607.6,3001.29
2500,0.9654,111.979,18242.3,2500.81
2000,0.9614,139.689,14817,2001.28
1700,0.9567,164.622,12728.6,1701.64
1400,0.9517,201.032,10603.6,1401.72
1100,0.9448,255.655,8453.77,1103.33
1000,0.941,282.06,7725.83,1003.44
900,0.9366,314.536,6991.48,903.454
800,0.9313,354.285,6250.36,803.39
700,0.9265,405.913,5510.47,704.321
600,0.9203,472.538,4768.64,605.475
500,0.9105,567.666,4014.7,506.319
400,0.9,707.455,3254.24,407.272
300,0.8798,933.152,2494.52,309.453
250,0.8669,1114.08,2104.27,259.863
200,0.8525,1370.5,1725.83,212.004
180,0.845,1510.94,1570.28,192.481
160,0.8324,1673.05,1420.12,173.748
140,0.8188,1873.85,1262.68,154.168
120,0.805,2151.45,1105.75,134.754
100,0.7823,2519.02,951.119,115.716
90,0.7686,2737.72,871.843,105.969
80,0.7557,3037.62,792.029,96.212
70,0.7387,3385.38,712.291,86.482
60,0.7178,3797.68,636.302,76.987
55,0.7024,4067.19,597.468,71.96
50,0.6856,4363.48,556.722,66.704
45,0.6681,4721.22,517.92,61.697
40,0.6447,5036.28,476.732,56.402
35,0.6172,5679.51,436.596,51.241
30,0.5982,6062.17,410.216,47.873
25,0.5982,6068.49,410.216,47.873
20,0.5982,6061.8,410.216,47.873
15,0.5982,6054.31,410.216,47.873
10,0.5982,6058.63,410.216,47.873
