Loaded fvecs: 1000 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_query.fvecs
Loaded label sets: 1000
Loaded label sets: 1000448
Loaded fvecs: 1000448 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_base.fvecs
Rebuilding two-tier inverted index for 62066 labelsets...
Found 30 unique labels
Two-tier index configuration:
  Tier 1 (dense): 30 labels (freq >= 5515)
  Tier 2 (sparse): 0 labels
  Tier 1 memory: 0.000216812 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 1000
Example: first query has 10
112236,410900,700554,879730,813630,797461,46841,990488,905235,644372,
ef,recall,qps,dist_comp,hops
3000,0.9992,62.8722,21547.7,2295.04
2500,0.9991,72.5864,19275.2,1955.1
2000,0.9992,85.8303,16768.4,1607.19
1700,0.9985,97.5162,15109.1,1389.93
1400,0.9985,113.761,13302.8,1165.9
1100,0.998,137.907,11315.8,935.722
1000,0.9975,148.674,10601,857.573
900,0.9973,161.661,9856.96,778.513
800,0.9969,177.936,9085.09,697.627
700,0.9962,198.543,8264.56,615.406
600,0.9957,225.355,7401.88,531.981
500,0.9943,262.114,6488.22,447.555
400,0.9923,316.107,5497.73,361.714
300,0.9884,404.759,4425.16,274.969
250,0.986,472.147,3849.4,231.144
200,0.9818,569.515,3236.78,186.882
180,0.9795,625.155,2977.28,168.933
160,0.9761,691.63,2712.34,150.965
140,0.9709,774.852,2438.64,133.008
120,0.9661,888.251,2154.96,114.916
100,0.9572,1033.2,1858.87,96.79
90,0.9507,1137.77,1709.95,87.719
80,0.944,1257.36,1556.67,78.554
70,0.9345,1409.61,1400.32,69.463
60,0.9248,1587.79,1240.33,60.306
55,0.9177,1717.83,1156.12,55.588
50,0.9112,1852.74,1074.73,51.008
45,0.9021,2025.75,991.214,46.401
40,0.8917,2228.7,906.311,41.83
35,0.8785,2478.25,820.694,37.185
30,0.8682,2629.08,768.443,34.363
25,0.8682,2601.33,768.438,34.304
20,0.8682,2630.58,768.437,34.245
15,0.8682,2642.48,768.436,34.186
10,0.8682,2638.43,768.435,34.138
