Loaded fvecs: 200 vectors of dimension 960 from ./quantile_partitions/gist1m_equality/gist1m_equality_Q2_query.fvecs
Loaded label sets: 200
Loaded label sets: 1000000
Loaded fvecs: 1000000 vectors of dimension 960 from /root/work/data/vecs/gist1m/gist_base.fvecs
Rebuilding two-tier inverted index for 2385 labelsets...
Found 12 unique labels
Two-tier index configuration:
  Tier 1 (dense): 12 labels (freq >= 891)
  Tier 2 (sparse): 0 labels
  Tier 1 memory: 3.39746e-06 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 200
Example: first query has 10
487894,741999,298182,405687,940546,381151,928763,367167,757955,542961,
ef,recall,qps,dist_comp,hops
1700,0.999,535.127,3301.82,1700.38
1400,0.998,606.581,3028.75,1400.47
1100,0.998,708.31,2708.28,1100.61
1000,0.998,753.253,2585.76,1000.65
900,0.9975,801.683,2454,900.695
800,0.9975,866.115,2313.01,800.755
700,0.9975,945.276,2158.78,700.845
600,0.997,1036.81,1991.48,600.935
500,0.996,1164.74,1803.54,501.055
400,0.996,1346.89,1590.54,401.19
300,0.9945,1618.83,1344.22,301.41
250,0.9945,1819.42,1204.41,251.52
200,0.9935,2078.28,1050.76,201.68
180,0.9935,2251.79,982.32,181.68
160,0.992,2440.19,911.15,161.8
140,0.9915,2659.21,835.865,141.895
120,0.99,2956.28,754.635,121.96
100,0.986,3341.56,667.975,102.18
90,0.9815,3588.53,622.09,92.295
80,0.9755,3879.93,574.345,82.325
70,0.9675,4263.84,522.94,72.445
60,0.9575,4735.24,470.885,62.63
55,0.95,5017.79,442.76,57.675
50,0.941,5375.63,414.33,52.88
45,0.933,5778.29,384.955,47.985
40,0.921,6229.69,355.36,43.18
35,0.906,6828.42,325.265,38.52
30,0.8835,7565.92,294.535,33.88
25,0.854,8560.3,259.245,28.855
20,0.8155,9861.88,224.495,24.085
15,0.7595,11873.4,189.545,19.54
10,0.6795,14913.4,152.115,14.98
