Loaded fvecs: 200 vectors of dimension 960 from ./quantile_partitions/gist1m_equality/gist1m_equality_Q3_query.fvecs
Loaded label sets: 200
Loaded label sets: 1000000
Loaded fvecs: 1000000 vectors of dimension 960 from /root/work/data/vecs/gist1m/gist_base.fvecs
Rebuilding two-tier inverted index for 2385 labelsets...
Found 12 unique labels
Two-tier index configuration:
  Tier 1 (dense): 12 labels (freq >= 891)
  Tier 2 (sparse): 0 labels
  Tier 1 memory: 3.39746e-06 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 200
Example: first query has 10
564002,887586,249716,778874,849262,867920,972556,131176,855052,542629,
ef,recall,qps,dist_comp,hops
1700,0.9975,348.035,5151.02,1700.98
1400,0.997,400.971,4618.48,1401.07
1100,0.996,481.981,4014.51,1101.22
1000,0.996,517.789,3792.19,1001.36
900,0.996,560.607,3559.8,901.355
800,0.9955,611.157,3311.79,801.435
700,0.9955,676.199,3050.81,701.515
600,0.995,757.16,2770.96,601.625
500,0.9935,868.563,2465.11,501.745
400,0.9905,1020.55,2131.85,401.92
300,0.9865,1263.57,1756.13,302.16
250,0.9835,1424.31,1547.6,252.32
200,0.9795,1696.78,1324.64,202.455
180,0.975,1842.22,1228.72,182.535
160,0.969,2010.6,1129.76,162.695
140,0.9635,2210.25,1026.31,142.745
120,0.959,2475.06,918.09,122.94
100,0.946,2828.08,803.1,103.09
90,0.937,3064.45,743.945,93.335
80,0.9255,3333.12,680.565,83.36
70,0.916,3677.08,616.53,73.64
60,0.902,4118.66,549.98,63.77
55,0.892,4395.14,515.505,58.84
50,0.883,4701.03,481.815,54.085
45,0.872,5036.84,448.525,49.49
40,0.8575,5450.4,413.775,44.845
35,0.83,6028.94,375.14,39.685
30,0.802,6719.34,335.805,34.835
25,0.7705,7552.33,297.94,30.315
20,0.741,8673.94,260.08,25.685
15,0.6815,10383.3,218.295,20.935
10,0.6025,13119,175.27,16.25
