Loaded fvecs: 200 vectors of dimension 960 from ./quantile_partitions/gist1m_equality/gist1m_equality_Q5_query.fvecs
Loaded label sets: 200
Loaded label sets: 1000000
Loaded fvecs: 1000000 vectors of dimension 960 from /root/work/data/vecs/gist1m/gist_base.fvecs
Rebuilding two-tier inverted index for 2385 labelsets...
Found 12 unique labels
Two-tier index configuration:
  Tier 1 (dense): 12 labels (freq >= 891)
  Tier 2 (sparse): 0 labels
  Tier 1 memory: 3.39746e-06 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 200
Example: first query has 10
877214,943212,889070,435201,943556,920800,129634,330126,707833,243801,
ef,recall,qps,dist_comp,hops
1700,0.9825,187.904,9589.49,1702.28
1400,0.9815,220.903,8321.73,1402.54
1100,0.978,269.003,6970.2,1102.59
1000,0.9755,289.431,6492.68,1002.75
900,0.9745,317.687,5996.38,902.86
800,0.9725,350.361,5482.6,802.905
700,0.967,391.04,4954.38,703.045
600,0.9625,444.934,4400.69,603.175
500,0.954,519.194,3822.07,503.47
400,0.9405,627.348,3210.7,403.645
300,0.9205,795.85,2562.7,303.965
250,0.9095,934.791,2217.74,254.15
200,0.8945,1131.61,1852.79,204.45
180,0.8805,1235.88,1704.71,184.75
160,0.869,1364.63,1551.62,164.865
140,0.8515,1531.72,1395.09,145.225
120,0.835,1743,1233.38,125.475
100,0.804,2026.7,1066.61,105.94
90,0.7885,2211.16,986,96.51
80,0.7735,2438.1,897.075,86.635
70,0.75,2704.6,812.675,77.2
60,0.7185,3070.22,720.65,67.345
55,0.703,3293.67,674.52,62.495
50,0.682,3564.45,626.745,57.49
45,0.6595,3863.56,579.23,52.6
40,0.639,4199.78,534.205,47.975
35,0.6145,4623.04,488.95,43.43
30,0.58,5166.26,441.02,38.695
25,0.5455,5900.26,389.845,33.74
20,0.5145,6810.81,341.31,29.085
15,0.4585,8269.9,286.42,24.06
10,0.379,10849,225.48,18.595
