Loaded fvecs: 40 vectors of dimension 1024 from ./quantile_partitions/ytb_video_overlap/ytb_video_overlap_Q3_query.fvecs
Loaded label sets: 40
Loaded label sets: 1000000
Loaded fvecs: 1000000 vectors of dimension 1024 from /root/work/data/filterbenchmark/ytb_video/ytb_video_base.fvecs
Rebuilding two-tier inverted index for 160018 labelsets...
Found 3862 unique labels
Two-tier index configuration:
  Tier 1 (dense): 3862 labels (freq >= 2)
  Tier 2 (sparse): 0 labels
  Tier 1 memory: 0.0719641 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 40
Example: first query has 10
431362,605724,609383,432534,898565,382115,909541,380462,434457,392649,
ef,recall,qps,dist_comp,hops
1700,0.8125,61.417,26056.4,1700.62
1400,0.795,70.0461,23449.4,1400.8
1100,0.76,83.2585,20088.2,1100.72
1000,0.75,90.3145,18760.1,1000.65
900,0.73,96.1206,17342.5,900.675
800,0.7125,108.932,15794.4,801.25
700,0.68,122.526,14129.1,700.975
600,0.66,141.369,12394.7,601.225
500,0.6425,169.065,10530,501.025
400,0.57,205.44,8607.35,401.85
300,0.505,278.899,6591.77,303.1
250,0.465,329.058,5546.12,253.175
200,0.435,400.759,4508.35,204.575
180,0.4,447.169,4084.1,185.075
160,0.3775,517.67,3616.55,163.625
140,0.3625,596.42,3204.75,144.775
120,0.34,694.878,2788.05,125.725
100,0.3025,821.321,2383.75,107.15
90,0.2875,895.037,2159.53,96.875
80,0.2625,974.339,1960.15,87.725
70,0.2425,1102.62,1741.4,77.55
60,0.2225,1261.65,1539.17,68.3
55,0.2125,1344.72,1458.97,64.425
50,0.205,1457.25,1346.03,59.225
45,0.1925,1652.23,1197.42,52.575
40,0.165,1807.01,1103.1,47.45
35,0.1575,2046.3,980.975,42.1
30,0.1525,2170.68,929.6,39.825
25,0.1525,2181.46,929.6,39.825
20,0.1525,2178.23,929.6,39.825
15,0.1525,2192.57,929.6,39.825
10,0.1525,2185.14,929.6,39.825
