Loaded fvecs: 40 vectors of dimension 1024 from ./quantile_partitions/ytb_video_overlap/ytb_video_overlap_Q2_query.fvecs
Loaded label sets: 40
Loaded label sets: 1000000
Loaded fvecs: 1000000 vectors of dimension 1024 from /root/work/data/filterbenchmark/ytb_video/ytb_video_base.fvecs
Rebuilding two-tier inverted index for 160018 labelsets...
Found 3862 unique labels
Two-tier index configuration:
  Tier 1 (dense): 3862 labels (freq >= 2)
  Tier 2 (sparse): 0 labels
  Tier 1 memory: 0.0719641 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 40
Example: first query has 10
388543,436251,381686,907174,903284,447261,218910,906816,394649,388317,
ef,recall,qps,dist_comp,hops
1700,0.9075,105.264,13228.2,1700.25
1400,0.8975,115.742,12476.6,1400.7
1100,0.8825,130.418,11547.3,1100.65
1000,0.865,135.614,11157.6,1000.55
900,0.855,144.649,10710.6,900.675
800,0.84,151.733,10172.4,800.575
700,0.8225,166.752,9574.75,700.925
600,0.8025,181.807,8892.65,600.975
500,0.78,208.537,7999,500.85
400,0.76,240.164,6925.15,400.95
300,0.7275,299.33,5644.52,301.25
250,0.69,355.328,4903.57,251.325
200,0.6625,435.65,4095.32,203
180,0.6475,472.355,3749.3,183.025
160,0.6225,520.245,3373.22,162.125
140,0.5925,595.709,3016.15,143.025
120,0.585,699.047,2620.47,123.1
100,0.5525,827.997,2247.68,104.175
90,0.5275,910.298,2058.35,94.85
80,0.5075,966.658,1874.17,85.675
70,0.4675,1098.86,1671.28,75.925
60,0.42,1264.36,1467.47,66.15
55,0.4125,1359.62,1362.85,61.2
50,0.385,1500.73,1248.08,55.95
45,0.36,1646.57,1138.97,50.925
40,0.3325,1797.07,1046.3,46.65
35,0.325,2021.23,936.975,41.6
30,0.305,2155.88,874.4,38.7
25,0.305,2171.13,874.4,38.7
20,0.305,2171.65,874.4,38.7
15,0.305,2164.21,874.4,38.7
10,0.305,2168.37,874.4,38.7
