Loaded fvecs: 200 vectors of dimension 512 from ./quantile_partitions/LAION1M_overlap/LAION1M_overlap_Q1_query.fvecs
Loaded label sets: 200
Loaded label sets: 1000448
Loaded fvecs: 1000448 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_base.fvecs
Rebuilding two-tier inverted index for 62066 labelsets...
Found 30 unique labels
Two-tier index configuration:
  Tier 1 (dense): 30 labels (freq >= 5515)
  Tier 2 (sparse): 0 labels
  Tier 1 memory: 0.000216812 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 200
Example: first query has 10
951083,109347,466666,341673,85432,730843,226310,100000,575618,891426,
ef,recall,qps,dist_comp,hops
1700,0.997,88.6183,20016.7,1701.62
1400,0.9965,107.508,16931.4,1401.66
1100,0.995,135.13,13704.9,1102.25
1000,0.9945,147.939,12592.4,1002
900,0.9935,164.787,11467.9,902.105
800,0.993,184.376,10323.2,802.31
700,0.99,208.586,9158.43,702.445
600,0.987,242.79,7967.09,602.75
500,0.9855,289.755,6755.97,502.82
400,0.9815,358.898,5508.6,403.095
300,0.977,471.86,4247.95,303.955
250,0.9745,561.14,3593.25,254.05
200,0.9685,691.496,2933.59,204.41
180,0.966,759.287,2664.91,184.54
160,0.9595,854.202,2396.72,164.795
140,0.958,969.562,2125.34,145.045
120,0.953,1121.14,1848.16,125.09
100,0.9455,1324.96,1571.21,105.13
90,0.9405,1458.42,1433.25,95.355
80,0.9305,1619.94,1293.95,85.54
70,0.9205,1827.82,1154.69,75.715
60,0.903,2083.9,1016.36,66.105
55,0.898,2246.09,945.21,61.15
50,0.887,2443.35,872.98,56.18
45,0.877,2664.5,802.785,51.32
40,0.865,2911.63,735.675,46.695
35,0.85,3247,665.38,41.925
30,0.8355,3467.48,621.76,38.93
25,0.8355,3478.59,621.76,38.93
20,0.8355,3480.24,621.76,38.93
15,0.8355,3481.06,621.76,38.93
10,0.8355,3478.06,621.76,38.93
