Loaded fvecs: 200 vectors of dimension 512 from ./quantile_partitions/LAION1M_overlap/LAION1M_overlap_Q3_query.fvecs
Loaded label sets: 200
Loaded label sets: 1000448
Loaded fvecs: 1000448 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_base.fvecs
Rebuilding two-tier inverted index for 62066 labelsets...
Found 30 unique labels
Two-tier index configuration:
  Tier 1 (dense): 30 labels (freq >= 5515)
  Tier 2 (sparse): 0 labels
  Tier 1 memory: 0.000216812 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 200
Example: first query has 10
350636,502178,304215,258379,932254,433857,305514,498983,562394,449843,
ef,recall,qps,dist_comp,hops
1700,0.996,89.3728,22617.5,1704.07
1400,0.9945,108.879,18957.9,1404.91
1100,0.9935,138.514,15189.6,1104.98
1000,0.9935,152.057,13914,1004.87
900,0.9925,168.151,12630.5,905.195
800,0.992,188.884,11334.7,805.37
700,0.9915,215.103,10023.8,705.57
600,0.991,248.782,8695.24,606.15
500,0.9895,298.661,7339.57,506.04
400,0.985,366.43,5968.1,406.265
300,0.9805,488.696,4579.46,306.79
250,0.977,583.11,3869.9,256.88
200,0.9715,719.843,3156.14,207.205
180,0.9685,792.435,2866.14,187.26
160,0.9645,884.191,2574.22,167.42
140,0.964,1007.76,2282.43,147.57
120,0.9585,1163.48,1987.94,127.62
100,0.952,1374.57,1694.68,107.885
90,0.9495,1509.16,1548.06,98.13
80,0.944,1675.66,1398.78,88.23
70,0.937,1881.8,1250.18,78.455
60,0.9315,2148.91,1101.94,68.67
55,0.929,2315.78,1025.8,63.66
50,0.926,2502.76,952.11,58.83
45,0.9165,2742.88,874.26,53.735
40,0.91,3003.66,800.58,48.95
35,0.897,3348.29,723.175,43.895
30,0.889,3586.93,678.92,41.035
25,0.889,3574.89,678.92,41.035
20,0.889,3586.14,678.92,41.035
15,0.889,3580.75,678.92,41.035
10,0.889,3580.67,678.92,41.035
