Loaded fvecs: 200 vectors of dimension 512 from ./quantile_partitions/LAION1M_overlap/LAION1M_overlap_Q5_query.fvecs
Loaded label sets: 200
Loaded label sets: 1000448
Loaded fvecs: 1000448 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_base.fvecs
Rebuilding two-tier inverted index for 62066 labelsets...
Found 30 unique labels
Two-tier index configuration:
  Tier 1 (dense): 30 labels (freq >= 5515)
  Tier 2 (sparse): 0 labels
  Tier 1 memory: 0.000216812 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 200
Example: first query has 10
240622,284145,842301,544808,573524,3110,933812,892207,65873,132913,
ef,recall,qps,dist_comp,hops
1700,0.988,92.4762,23541.3,1705.88
1400,0.987,113.432,19672.9,1405.2
1100,0.985,143.877,15710.9,1104.67
1000,0.985,158.535,14378.1,1004.76
900,0.985,175.998,13033.4,905.025
800,0.9815,197.74,11670.5,804.92
700,0.9795,225.874,10294,704.885
600,0.9785,257.823,8907.05,605.025
500,0.9765,307.506,7501.29,505.245
400,0.9745,386.959,6081.85,405.42
300,0.9705,511.287,4647.09,305.95
250,0.967,609.217,3920.95,256.31
200,0.963,754.473,3196.74,206.965
180,0.9605,833.872,2899.7,187.03
160,0.9585,932.671,2598.3,166.875
140,0.9555,1052.66,2308.24,147.435
120,0.952,1216.48,2008.62,127.465
100,0.945,1439.52,1709.85,107.775
90,0.9425,1581.82,1560.95,98.005
80,0.936,1751.69,1411.73,88.265
70,0.9295,1970.45,1262.39,78.515
60,0.916,2251.91,1108.97,68.56
55,0.911,2421.73,1034.87,63.765
50,0.9055,2616.39,960.545,58.94
45,0.8955,2849.11,887.325,54.205
40,0.8865,3133.45,809.885,49.235
35,0.8755,3467.4,737.075,44.56
30,0.861,3765.85,685.52,41.26
25,0.861,3745.02,685.52,41.26
20,0.861,3758.29,685.52,41.26
15,0.861,3745.98,685.52,41.26
10,0.861,3766.55,685.52,41.26
