Loaded fvecs: 40 vectors of dimension 1024 from ./quantile_partitions/ytb_video_overlap/ytb_video_overlap_Q5_query.fvecs
Loaded label sets: 40
Loaded label sets: 1000000
Loaded fvecs: 1000000 vectors of dimension 1024 from /root/work/data/filterbenchmark/ytb_video/ytb_video_base.fvecs
Rebuilding two-tier inverted index for 160018 labelsets...
Found 3862 unique labels
Two-tier index configuration:
  Tier 1 (dense): 3862 labels (freq >= 2)
  Tier 2 (sparse): 0 labels
  Tier 1 memory: 0.0719641 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 40
Example: first query has 10
540755,995488,716934,587690,517956,455939,676779,705186,989539,951281,
ef,recall,qps,dist_comp,hops
1700,0.7075,44.109,35733.1,1702.17
1400,0.6575,53.6319,29677.7,1402.25
1100,0.625,68.2102,23514.3,1102.85
1000,0.6075,75.2174,21437.1,1002.85
900,0.595,83.208,19371,904.7
800,0.575,93.1035,17221,804.275
700,0.57,115.669,15122.3,706.025
600,0.5275,138.792,13047,609.025
500,0.5125,164.347,10908.5,509.975
400,0.465,203.962,8836.77,410.5
300,0.43,271.479,6742.73,313.225
250,0.395,332.798,5660.8,263.3
200,0.3625,405.792,4611.35,214.35
180,0.355,439.359,4223.18,196.15
160,0.3425,498.697,3792.22,176
140,0.2825,578.31,3328.4,151.275
120,0.2775,669.5,2900.25,131.65
100,0.25,769.481,2491.43,112.825
90,0.2475,840.122,2279.05,102.85
80,0.2225,939.597,2049.97,91.725
70,0.21,1054.96,1848.45,82.525
60,0.175,1277.76,1551.25,68.475
55,0.1725,1375.85,1456.47,64.125
50,0.17,1459.53,1380.08,60.575
45,0.16,1662.86,1227.7,53.725
40,0.1575,1797.04,1141.78,49.8
35,0.155,2095.99,984.875,42.975
30,0.155,2246.39,926.875,40.175
25,0.155,2261.82,926.875,40.175
20,0.155,2260.46,926.875,40.175
15,0.155,2268.76,926.875,40.175
10,0.155,2183.09,926.875,40.175
